Level,Code,Label,Area sqkm,,,
SA1,3122342,3122342,0.70385,,,
SA1,3122401,3122401,0.186233,,,
SA1,3122402,3122402,0.0976428,,,
SA1,3122403,3122403,0.222859,,,
SA1,3122404,3122404,0.270124,,,
SA1,3122405,3122405,0.333419,,,
SA1,3122406,3122406,0.226746,,,
SA1,3122407,3122407,0.308334,,,
SA1,3122408,3122408,0.196706,,,
SA1,3122409,3122409,0.536022,,,
SA1,3122410,3122410,0.307631,,,
SA1,3122411,3122411,0.252712,,,
SA1,3122412,3122412,0.438422,,,
SA1,3122413,3122413,0.261746,,,
SA1,3122414,3122414,0.233172,,,
SA1,3122415,3122415,0.210938,,,
SA1,3122416,3122416,0.199277,,,
SA1,3122417,3122417,0.455214,,,
SA1,3122418,3122418,0.122008,,,
SA1,3122419,3122419,0.195144,,,
SA1,3122420,3122420,0.260938,,,
SA1,3122501,3122501,0.104907,,,
SA1,3122502,3122502,0.0790474,,,
SA1,3122503,3122503,0.223906,,,
SA1,3122504,3122504,0.114323,,,
SA1,3122505,3122505,0.116367,,,
SA1,3122506,3122506,0.422879,,,
SA1,3122507,3122507,0.248872,,,
SA1,3122508,3122508,1.91498,,,
SA1,3122509,3122509,0.895035,,,
SA1,3122510,3122510,0.325903,,,
SA1,3122511,3122511,0.333904,,,
SA1,3122512,3122512,0.0981139,,,
SA1,3122513,3122513,0.174542,,,
SA1,3122514,3122514,0.0924087,,,
SA1,3122515,3122515,0.0963963,,,
SA1,3122516,3122516,0.15502,,,
SA1,3122517,3122517,0.106981,,,
SA1,3122518,3122518,0.238241,,,
SA1,3122519,3122519,0.108994,,,
SA1,3122520,3122520,0.129133,,,
SA1,3122521,3122521,0.0977382,,,
SA1,3122522,3122522,0.489586,,,
SA1,3122523,3122523,1.91102,,,
SA1,3122601,3122601,0.172122,,,
SA1,3122602,3122602,0.209567,,,
SA1,3122603,3122603,0.124872,,,
SA1,3122604,3122604,0.150675,,,
SA1,3122605,3122605,0.207284,,,
SA1,3122606,3122606,0.170766,,,
SA1,3122607,3122607,0.136594,,,
SA1,3122608,3122608,0.203166,,,
SA1,3122609,3122609,0.142,,,
SA1,3122610,3122610,0.0343955,,,
SA1,3122611,3122611,0.120694,,,
SA1,3122612,3122612,0.127976,,,
SA1,3122613,3122613,0.411814,,,
SA1,3122614,3122614,0.176179,,,
SA1,3122615,3122615,0.188573,,,
SA1,3122616,3122616,0.23595,,,
SA1,3122617,3122617,0.841946,,,
SA1,3122618,3122618,0.377038,,,
SA1,3122619,3122619,0.136488,,,
SA1,3122620,3122620,0.14304,,,
SA1,3122621,3122621,0.136465,,,
SA1,3122622,3122622,0.245809,,,
SA1,3122623,3122623,0.114468,,,
SA1,3122624,3122624,0.233028,,,
SA1,3122625,3122625,0.137729,,,
SA1,3122626,3122626,0.366684,,,
SA1,3122627,3122627,0.288734,,,
SA1,3122628,3122628,0.0851586,,,
SA1,3122629,3122629,0.111954,,,
SA1,3122630,3122630,0.113332,,,
SA1,3122631,3122631,0.114083,,,
SA1,3122632,3122632,0.148999,,,
SA1,3122633,3122633,0.334057,,,
SA1,3122701,3122701,0.183631,,,
SA1,3122702,3122702,0.102812,,,
SA1,3122703,3122703,0.103276,,,
SA1,3122704,3122704,0.116736,,,
SA1,3122705,3122705,0.221563,,,
SA1,3122706,3122706,0.0688434,,,
SA1,3122707,3122707,0.147551,,,
SA1,3122708,3122708,0.197759,,,
SA1,3122709,3122709,0.13704,,,
SA1,3122710,3122710,0.085702,,,
SA1,3122711,3122711,0.226707,,,
SA1,3122712,3122712,0.166654,,,
SA1,3122713,3122713,0.175644,,,
SA1,3122714,3122714,0.143889,,,
SA1,3122715,3122715,0.128808,,,
SA1,3122716,3122716,0.130523,,,
SA1,3122717,3122717,0.240901,,,
SA1,3122718,3122718,0.0753281,,,
SA1,3122719,3122719,0.15985,,,
SA1,3122720,3122720,0.0716283,,,
SA1,3122721,3122721,0.113856,,,
SA1,3122801,3122801,0.0722981,,,
SA1,3122802,3122802,0.217884,,,
SA1,3122803,3122803,0.448258,,,
SA1,3122804,3122804,0.0853324,,,
SA1,3122805,3122805,0.0581476,,,
SA1,3122806,3122806,0.153401,,,
SA1,3122807,3122807,0.226236,,,
SA1,3122808,3122808,0.0675349,,,
SA1,3122809,3122809,0.13,,,
SA1,3122810,3122810,0.189978,,,
SA1,3122811,3122811,0.428748,,,
SA1,3122812,3122812,0.289054,,,
SA1,3122813,3122813,0.175814,,,
SA1,3122814,3122814,0.0992412,,,
SA1,3122815,3122815,0.436491,,,
SA1,3122816,3122816,0.466162,,,
SA1,3122817,3122817,0.200133,,,
SA1,3122818,3122818,0.627462,,,
SA1,3122819,3122819,0.154857,,,
SA1,3122820,3122820,0.267394,,,
SA1,3122821,3122821,0.152707,,,
SA1,3122822,3122822,0.188354,,,
SA1,3122823,3122823,0.338668,,,
SA1,3122824,3122824,0.367375,,,
SA1,3122825,3122825,0.318502,,,
SA1,3122826,3122826,0.192818,,,
SA1,3122827,3122827,0.100792,,,
SA1,3122828,3122828,0.0827953,,,
SA1,3122829,3122829,0.205529,,,
SA1,3122830,3122830,0.319291,,,
SA1,3122901,3122901,0.106046,,,
SA1,3122902,3122902,0.147396,,,
SA1,3122903,3122903,0.186539,,,
SA1,3122904,3122904,0.119871,,,
SA1,3122905,3122905,0.0902468,,,
SA1,3122906,3122906,0.0739301,,,
SA1,3122907,3122907,0.20541,,,
SA1,3122908,3122908,0.0861202,,,
SA1,3122909,3122909,0.0920698,,,
SA1,3122910,3122910,0.141157,,,
SA1,3122911,3122911,0.0937198,,,
SA1,3122912,3122912,0.280996,,,
SA1,3122913,3122913,0.169114,,,
SA1,3122914,3122914,0.235242,,,
SA1,3122915,3122915,0.844287,,,
SA1,3122916,3122916,0.125287,,,
SA1,3123001,3123001,0.214842,,,
SA1,3123002,3123002,0.213046,,,
SA1,3123003,3123003,0.156915,,,
SA1,3123004,3123004,0.0912431,,,
SA1,3123005,3123005,0.121474,,,
SA1,3123006,3123006,0.203369,,,
SA1,3123007,3123007,0.144787,,,
SA1,3123008,3123008,0.081341,,,
SA1,3123009,3123009,0.160867,,,
SA1,3123010,3123010,0.223257,,,
SA1,3123011,3123011,0.167414,,,
SA1,3123012,3123012,0.110052,,,
SA1,3123101,3123101,0.135487,,,
SA1,3123102,3123102,0.24738,,,
SA1,3123103,3123103,0.280974,,,
SA1,3123104,3123104,0.430023,,,
SA1,3123105,3123105,0.102575,,,
SA1,3123106,3123106,0.1017,,,
SA1,3123107,3123107,0.0978937,,,
SA1,3123108,3123108,0.117592,,,
SA1,3123109,3123109,0.217096,,,
SA1,3123110,3123110,0.221284,,,
SA1,3123111,3123111,0.381076,,,
SA1,3123112,3123112,0.341939,,,
SA1,3123113,3123113,2.09782,,,
SA1,3123114,3123114,0.281174,,,
SA1,3123115,3123115,0.686788,,,
SA1,3123116,3123116,0.148701,,,
SA1,3123117,3123117,0.16055,,,
SA1,3123118,3123118,0.106991,,,
SA1,3123119,3123119,0.232078,,,
SA1,3123120,3123120,0.309593,,,
SA1,3123121,3123121,0.210068,,,
SA1,3123122,3123122,0.354166,,,
SA1,3123123,3123123,0.200935,,,
SA1,3123124,3123124,0.198177,,,
SA1,3123125,3123125,0.0659904,,,
SA1,3123126,3123126,0.178854,,,
SA1,3123201,3123201,0.0918933,,,
SA1,3123202,3123202,0.106912,,,
SA1,3123203,3123203,0.191578,,,
SA1,3123204,3123204,0.127247,,,
SA1,3123205,3123205,0.21968,,,
SA1,3123206,3123206,0.181022,,,
SA1,3123207,3123207,0.253284,,,
SA1,3123208,3123208,0.138255,,,
SA1,3123209,3123209,0.205451,,,
SA1,3123210,3123210,0.80732,,,
SA1,3123211,3123211,0.307227,,,
SA1,3123212,3123212,0.254278,,,
SA1,3123213,3123213,0.479452,,,
SA1,3123214,3123214,0.168488,,,
SA1,3123215,3123215,0.0950311,,,
SA1,3123216,3123216,0.450064,,,
SA1,3123217,3123217,0.14052,,,
SA1,3123218,3123218,0.50654,,,
SA1,3123219,3123219,0.567977,,,
SA1,3123220,3123220,1.0688,,,
SA1,3123221,3123221,0.382826,,,
SA1,3123222,3123222,0.230188,,,
SA1,3123223,3123223,0.507387,,,
SA1,3123224,3123224,1.93827,,,
SA1,3123225,3123225,0.350372,,,
SA1,3123226,3123226,0.147491,,,
SA1,3123301,3123301,0.122966,,,
SA1,3123302,3123302,0.596139,,,
SA1,3123303,3123303,1.11266,,,
SA1,3123304,3123304,0.18382,,,
SA1,3123305,3123305,0.126291,,,
SA1,3123306,3123306,0.403093,,,
SA1,3123307,3123307,0.344445,,,
SA1,3123308,3123308,0.232158,,,
SA1,3123309,3123309,0.293597,,,
SA1,3123310,3123310,0.319323,,,
SA1,3123311,3123311,0.122754,,,
SA1,3123312,3123312,0.0921464,,,
SA1,3123313,3123313,0.178156,,,
SA1,3123314,3123314,0.160369,,,
SA1,3123315,3123315,0.115431,,,
SA1,3123316,3123316,0.285401,,,
SA1,3123317,3123317,0.153874,,,
SA1,3123318,3123318,0.302636,,,
SA1,3123319,3123319,0.419979,,,
SA1,3123320,3123320,0.11312,,,
SA1,3123321,3123321,0.106731,,,
SA1,3123322,3123322,0.169596,,,
SA1,3123323,3123323,0.307581,,,
SA1,3123324,3123324,0.13826,,,
SA1,3123325,3123325,0.26159,,,
SA1,3123326,3123326,0.209288,,,
SA1,3123327,3123327,0.448745,,,
SA1,3123328,3123328,0.114249,,,
SA1,3123329,3123329,0.161072,,,
SA1,3123330,3123330,0.31157,,,
SA1,3123331,3123331,0.231198,,,
SA1,3123332,3123332,0.138794,,,
SA1,3123333,3123333,0.599153,,,
SA1,3123401,3123401,0.0780943,,,
SA1,3123402,3123402,0.0903482,,,
SA1,3123403,3123403,0.0686483,,,
SA1,3123404,3123404,0.102065,,,
SA1,3123405,3123405,0.253636,,,
SA1,3123406,3123406,0.325535,,,
SA1,3123407,3123407,0.106555,,,
SA1,3123408,3123408,0.149534,,,
SA1,3123409,3123409,0.295471,,,
SA1,3123410,3123410,0.442398,,,
SA1,3123411,3123411,0.0617402,,,
SA1,3123412,3123412,0.0749502,,,
SA1,3123413,3123413,0.211215,,,
SA1,3123414,3123414,0.143355,,,
SA1,3123415,3123415,0.146672,,,
SA1,3123416,3123416,0.125154,,,
SA1,3123417,3123417,0.0993548,,,
SA1,3123418,3123418,0.0853373,,,
SA1,3123419,3123419,0.0769167,,,
SA1,3123420,3123420,0.169097,,,
SA1,3123421,3123421,0.132322,,,
SA1,3123422,3123422,0.288343,,,
SA1,3123423,3123423,0.266687,,,
SA1,3123424,3123424,0.229279,,,
SA1,3123425,3123425,0.656894,,,
SA1,3123426,3123426,0.539743,,,
SA1,3123427,3123427,0.284507,,,
SA1,3123428,3123428,0.198209,,,
SA1,3123429,3123429,0.167526,,,
SA1,3123430,3123430,0.0970436,,,
SA1,3123431,3123431,0.231279,,,
SA1,3123432,3123432,0.108295,,,
SA1,3123501,3123501,0.278397,,,
SA1,3123502,3123502,0.0791783,,,
SA1,3123503,3123503,0.492763,,,
SA1,3123504,3123504,0.0905169,,,
SA1,3123505,3123505,0.103675,,,
SA1,3123506,3123506,0.222809,,,
SA1,3123507,3123507,0.0990569,,,
SA1,3123508,3123508,0.220067,,,
SA1,3123509,3123509,0.0929103,,,
SA1,3123510,3123510,1.12164,,,
SA1,3123511,3123511,1.31162,,,
SA1,3123512,3123512,0.158586,,,
SA1,3123513,3123513,0.138093,,,
SA1,3123514,3123514,0.567432,,,
SA1,3123515,3123515,0.765264,,,
SA1,3123516,3123516,1.29312,,,
SA1,3123517,3123517,0.13248,,,
SA1,3123518,3123518,0.125036,,,
SA1,3123519,3123519,0.118276,,,
SA1,3123520,3123520,0.469456,,,
SA1,3123521,3123521,0.797955,,,
SA1,3123522,3123522,0.223268,,,
SA1,3123523,3123523,0.333012,,,
SA1,3123524,3123524,0.140709,,,
SA1,3123525,3123525,0.0925238,,,
SA1,3123526,3123526,0.227715,,,
SA1,3123601,3123601,0.302384,,,
SA1,3123602,3123602,0.669846,,,
SA1,3123603,3123603,0.315604,,,
SA1,3123604,3123604,0.0496715,,,
SA1,3123605,3123605,0.0477903,,,
SA1,3123606,3123606,0.0626677,,,
SA1,3123607,3123607,0.0503017,,,
SA1,3123608,3123608,0.0612689,,,
SA1,3123609,3123609,0.121014,,,
SA1,3123610,3123610,0.0496555,,,
SA1,3123611,3123611,0.0991792,,,
SA1,3123612,3123612,0.267384,,,
SA1,3123613,3123613,0.313625,,,
SA1,3123614,3123614,0.227831,,,
SA1,3123615,3123615,0.407121,,,
SA1,3123616,3123616,0.127209,,,
SA1,3123701,3123701,0.158194,,,
SA1,3123702,3123702,0.473646,,,
SA1,3123703,3123703,0.158635,,,
SA1,3123704,3123704,0.579564,,,
SA1,3123705,3123705,7.3961,,,
SA1,3123706,3123706,0.0894667,,,
SA1,3123707,3123707,0.124693,,,
SA1,3123708,3123708,0.27519,,,
SA1,3123709,3123709,0.11926,,,
SA1,3123710,3123710,0.285974,,,
SA1,3123711,3123711,0.125791,,,
SA1,3123712,3123712,0.103119,,,
SA1,3123713,3123713,0.137308,,,
SA1,3123714,3123714,0.0966275,,,
SA1,3123715,3123715,0.0997551,,,
SA1,3123716,3123716,0.116794,,,
SA1,3123717,3123717,0.144462,,,
SA1,3123718,3123718,0.116176,,,
SA1,3123719,3123719,0.116098,,,
SA1,3123720,3123720,0.127237,,,
SA1,3123721,3123721,0.151561,,,
SA1,3123722,3123722,0.159701,,,
SA1,3123723,3123723,0.260826,,,
SA1,3123724,3123724,0.119391,,,
SA1,3123725,3123725,0.1013,,,
SA1,3123801,3123801,0.0745361,,,
SA1,3123802,3123802,0.138879,,,
SA1,3123803,3123803,0.124178,,,
SA1,3123804,3123804,0.0800239,,,
SA1,3123805,3123805,0.0692148,,,
SA1,3123806,3123806,0.102735,,,
SA1,3123807,3123807,0.0937774,,,
SA1,3123808,3123808,0.0881647,,,
SA1,3123809,3123809,0.141425,,,
SA1,3123810,3123810,0.167244,,,
SA1,3123811,3123811,0.102889,,,
SA1,3123812,3123812,0.131659,,,
SA1,3123813,3123813,0.304181,,,
SA1,3123814,3123814,0.208903,,,
SA1,3123815,3123815,0.071317,,,
SA1,3123816,3123816,0.0947058,,,
SA1,3123817,3123817,0.0819184,,,
SA1,3123818,3123818,0.106983,,,
SA1,3123819,3123819,0.12284,,,
SA1,3123820,3123820,0.074047,,,
SA1,3123821,3123821,0.0604199,,,
SA1,3123822,3123822,0.135235,,,
SA1,3123823,3123823,0.137108,,,
SA1,3123824,3123824,0.117893,,,
SA1,3123825,3123825,0.0641356,,,
SA1,3123826,3123826,0.16527,,,
SA1,3123827,3123827,0.0946621,,,
SA1,3123828,3123828,0.118279,,,
SA1,3123829,3123829,0.146754,,,
SA1,3123830,3123830,0.119067,,,
SA1,3123831,3123831,0.0540649,,,
SA1,3123832,3123832,0.0467668,,,
SA1,3123833,3123833,0.148235,,,
SA1,3123834,3123834,0.0641135,,,
SA1,3123835,3123835,0.132862,,,
SA1,3123836,3123836,0.14411,,,
SA1,3123837,3123837,0.110179,,,
SA1,3123838,3123838,0.106445,,,
SA1,3123839,3123839,0.151893,,,
SA1,3123840,3123840,0.077363,,,
SA1,3123841,3123841,0.396029,,,
SA1,3123901,3123901,0.195345,,,
SA1,3123902,3123902,0.11494,,,
SA1,3123903,3123903,0.100179,,,
SA1,3123904,3123904,0.684177,,,
SA1,3123905,3123905,0.301783,,,
SA1,3123906,3123906,0.211293,,,
SA1,3123907,3123907,0.20804,,,
SA1,3123908,3123908,0.257895,,,
SA1,3123909,3123909,0.21935,,,
SA1,3123910,3123910,0.405507,,,
SA1,3123911,3123911,0.742098,,,
SA1,3123912,3123912,0.129879,,,
SA1,3123913,3123913,0.29073,,,
SA1,3123914,3123914,0.319585,,,
SA1,3123915,3123915,0.149017,,,
SA1,3123916,3123916,0.726762,,,
SA1,3123917,3123917,0.209497,,,
SA1,3123918,3123918,0.169996,,,
SA1,3123919,3123919,0.169581,,,
SA1,3124001,3124001,0.200194,,,
SA1,3124002,3124002,0.180732,,,
SA1,3124003,3124003,0.178175,,,
SA1,3124004,3124004,0.107827,,,
SA1,3124005,3124005,0.153167,,,
SA1,3124006,3124006,0.0965556,,,
SA1,3124007,3124007,0.128032,,,
SA1,3124008,3124008,0.212524,,,
SA1,3124009,3124009,0.153351,,,
SA1,3124010,3124010,0.306549,,,
SA1,3124011,3124011,0.198592,,,
SA1,3124012,3124012,0.193607,,,
SA1,3124013,3124013,0.0769011,,,
SA1,3124014,3124014,0.25023,,,
SA1,3124015,3124015,0.0671481,,,
SA1,3124016,3124016,0.149849,,,
SA1,3124017,3124017,0.198358,,,
SA1,3124018,3124018,0.191574,,,
SA1,3124019,3124019,0.194252,,,
SA1,3124020,3124020,1.42967,,,
SA1,3124021,3124021,0.443059,,,
SA1,3124022,3124022,0.230156,,,
SA1,3124023,3124023,0.152038,,,
SA1,3124101,3124101,0.549529,,,
SA1,3124102,3124102,53.0943,,,
SA1,3124103,3124103,22.46,,,
SA1,3124104,3124104,100.61,,,
SA1,3124105,3124105,14.4725,,,
SA1,3124106,3124106,7.9406,,,
SA1,3124107,3124107,15.5919,,,
SA1,3124108,3124108,12.1536,,,
SA1,3124109,3124109,0.945344,,,
SA1,3124110,3124110,2.76074,,,
SA1,3124111,3124111,8.62126,,,
SA1,3124112,3124112,52.0552,,,
SA1,3124113,3124113,12.5581,,,
SA1,3124201,3124201,3.77923,,,
SA1,3124202,3124202,57.4421,,,
SA1,3124203,3124203,248.125,,,
SA1,3124204,3124204,16.2133,,,
SA1,3124205,3124205,18.9843,,,
SA1,3124206,3124206,1.1402,,,
SA1,3124207,3124207,0.473192,,,
SA1,3124208,3124208,0.301633,,,
SA1,3124209,3124209,16.7767,,,
SA1,3124210,3124210,1.42284,,,
SA1,3124211,3124211,6.38124,,,
SA1,3124212,3124212,33.4579,,,
SA1,3124213,3124213,0.366255,,,
SA1,3124214,3124214,0.874588,,,
SA1,3124215,3124215,2.11382,,,
SA1,3124216,3124216,2.04629,,,
SA1,3124217,3124217,1.95152,,,
SA1,3124218,3124218,0.360974,,,
SA1,3124219,3124219,1.30666,,,
SA1,3124220,3124220,0.803352,,,
SA1,3124221,3124221,0.865345,,,
SA1,3124222,3124222,28.4005,,,
SA1,3124223,3124223,0.266949,,,
SA1,3124224,3124224,7.54123,,,
SA1,3124225,3124225,3.72915,,,
SA1,3124226,3124226,7.24672,,,
SA1,3124227,3124227,4.6769,,,
SA1,3124228,3124228,4.05438,,,
SA1,3124229,3124229,5.31331,,,
SA1,3124230,3124230,4.84254,,,
SA1,3124231,3124231,9.31572,,,
SA1,3124232,3124232,5.98828,,,
SA1,3124233,3124233,1.3548,,,
SA1,3124234,3124234,0.652441,,,
SA1,3124235,3124235,1.00986,,,
SA1,3124236,3124236,5.54272,,,
SA1,3124237,3124237,17.6379,,,
SA1,3124238,3124238,1.40203,,,
SA1,3124301,3124301,3.16928,,,
SA1,3124302,3124302,1.05979,,,
SA1,3124303,3124303,7.22151,,,
SA1,3124304,3124304,2.89183,,,
SA1,3124305,3124305,0.76679,,,
SA1,3124306,3124306,3.71592,,,
SA1,3124307,3124307,2.3827,,,
SA1,3124308,3124308,4.37499,,,
SA1,3124309,3124309,1.34648,,,
SA1,3124310,3124310,0.907551,,,
SA1,3124311,3124311,1.17542,,,
SA1,3124312,3124312,7.32668,,,
SA1,3124313,3124313,12.0151,,,
SA1,3124314,3124314,38.5513,,,
SA1,3124315,3124315,23.6122,,,
SA1,3124316,3124316,2.46042,,,
SA1,3124317,3124317,0.578925,,,
SA1,3124318,3124318,0.974424,,,
SA1,3124401,3124401,0.234618,,,
SA1,3124402,3124402,8.23364,,,
SA1,3124403,3124403,0.143685,,,
SA1,3124404,3124404,1.18768,,,
SA1,3124405,3124405,0.308522,,,
SA1,3124406,3124406,0.382745,,,
SA1,3124407,3124407,0.187674,,,
SA1,3124408,3124408,6.35876,,,
SA1,3124409,3124409,1.01353,,,
SA1,3124410,3124410,1.04817,,,
SA1,3124411,3124411,2.78452,,,
SA1,3124412,3124412,0.12006,,,
SA1,3124413,3124413,0.243111,,,
SA1,3124414,3124414,0.383911,,,
SA1,3124415,3124415,0.103439,,,
SA1,3124416,3124416,0.172406,,,
SA1,3124417,3124417,0.189942,,,
SA1,3124418,3124418,0.115787,,,
SA1,3124419,3124419,1.55402,,,
SA1,3124420,3124420,13.3992,,,
SA1,3124421,3124421,0.0730958,,,
SA1,3124422,3124422,4.1586,,,
SA1,3124423,3124423,6.97254,,,
SA1,3124424,3124424,0.126716,,,
SA1,3124425,3124425,0.20391,,,
SA1,3124426,3124426,0.151276,,,
SA1,3124427,3124427,0.401296,,,
SA1,3124428,3124428,1.44018,,,
SA1,3124429,3124429,2.66164,,,
SA1,3124430,3124430,2.92733,,,
SA1,3124431,3124431,0.143602,,,
SA1,3124432,3124432,1.05696,,,
SA1,3124433,3124433,2.24276,,,
SA1,3124434,3124434,0.808305,,,
SA1,3124435,3124435,1.43014,,,
SA1,3124436,3124436,1.23876,,,
SA1,3124437,3124437,0.297974,,,
SA1,3124438,3124438,0.129354,,,
SA1,3124439,3124439,0.0788106,,,
SA1,3124440,3124440,0.751212,,,
SA1,3124441,3124441,0.560171,,,
SA1,3124442,3124442,0.159038,,,
SA1,3124443,3124443,0.228311,,,
SA1,3124444,3124444,0.118415,,,
SA1,3124445,3124445,0.170745,,,
SA1,3124501,3124501,2.41949,,,
SA1,3124502,3124502,0.0604444,,,
SA1,3124503,3124503,0.926407,,,
SA1,3124504,3124504,0.377857,,,
SA1,3124505,3124505,0.516518,,,
SA1,3124506,3124506,0.193915,,,
SA1,3124507,3124507,0.166376,,,
SA1,3124508,3124508,0.747006,,,
SA1,3124509,3124509,0.26454,,,
SA1,3124510,3124510,1.60441,,,
SA1,3124511,3124511,0.0704076,,,
SA1,3124512,3124512,0.7379,,,
SA1,3124601,3124601,2.59362,,,
SA1,3124602,3124602,0.136923,,,
SA1,3124603,3124603,0.251483,,,
SA1,3124604,3124604,0.140088,,,
SA1,3124605,3124605,0.0649795,,,
SA1,3124606,3124606,0.955771,,,
SA1,3124607,3124607,0.235205,,,
SA1,3124608,3124608,0.189756,,,
SA1,3124609,3124609,0.193458,,,
SA1,3124610,3124610,0.316843,,,
SA1,3124611,3124611,1.14102,,,
SA1,3124612,3124612,0.149802,,,
SA1,3124613,3124613,0.408703,,,
SA1,3124614,3124614,0.801274,,,
SA1,3124615,3124615,0.116437,,,
SA1,3124616,3124616,0.232328,,,
SA1,3124617,3124617,0.177991,,,
SA1,3124618,3124618,0.168117,,,
SA1,3124619,3124619,0.516113,,,
SA1,3124620,3124620,0.221136,,,
SA1,3124621,3124621,0.219034,,,
SA1,3124622,3124622,0.179743,,,
SA1,3124623,3124623,1.42416,,,
SA1,3124624,3124624,0.352395,,,
SA1,3124625,3124625,0.27828,,,
SA1,3124626,3124626,0.149719,,,
SA1,3124627,3124627,0.174857,,,
SA1,3124628,3124628,0.209786,,,
SA1,3124629,3124629,0.694238,,,
SA1,3124630,3124630,1.05318,,,
SA1,3124631,3124631,0.857556,,,
SA1,3124701,3124701,0.213307,,,
SA1,3124702,3124702,0.591319,,,
SA1,3124703,3124703,0.168504,,,
SA1,3124704,3124704,0.186364,,,
SA1,3124705,3124705,0.245897,,,
SA1,3124706,3124706,0.147676,,,
SA1,3124707,3124707,0.261782,,,
SA1,3124708,3124708,0.266199,,,
SA1,3124709,3124709,0.108085,,,
SA1,3124710,3124710,0.162982,,,
SA1,3124711,3124711,0.161588,,,
SA1,3124712,3124712,0.157493,,,
SA1,3124713,3124713,0.190148,,,
SA1,3124714,3124714,0.139658,,,
SA1,3124715,3124715,0.155376,,,
SA1,3124716,3124716,0.163741,,,
SA1,3124717,3124717,0.130405,,,
SA1,3124718,3124718,0.182732,,,
SA1,3124719,3124719,0.278064,,,
SA1,3124720,3124720,0.141165,,,
SA1,3124721,3124721,0.183423,,,
SA1,3124722,3124722,0.167365,,,
SA1,3124723,3124723,0.154034,,,
SA1,3124724,3124724,0.0987183,,,
SA1,3124801,3124801,0.074782,,,
SA1,3124802,3124802,0.507358,,,
SA1,3124803,3124803,0.317244,,,
SA1,3124804,3124804,0.169509,,,
SA1,3124805,3124805,1.05418,,,
SA1,3124806,3124806,0.149535,,,
SA1,3124807,3124807,0.357582,,,
SA1,3124808,3124808,0.158802,,,
SA1,3124809,3124809,0.169814,,,
SA1,3124810,3124810,0.169465,,,
SA1,3124811,3124811,0.198631,,,
SA1,3124812,3124812,0.07893,,,
SA1,3124813,3124813,0.494406,,,
SA1,3124814,3124814,0.25126,,,
SA1,3124815,3124815,0.129673,,,
SA1,3124816,3124816,6.88672,,,
SA1,3124817,3124817,3.60561,,,
SA1,3124818,3124818,0.242439,,,
SA1,3124819,3124819,0.251703,,,
SA1,3124820,3124820,0.867527,,,
SA1,3124821,3124821,0.22348,,,
SA1,3124822,3124822,0.464522,,,
SA1,3124823,3124823,0.2981,,,
SA1,3124824,3124824,0.280614,,,
SA1,3124825,3124825,2.53717,,,
SA1,3124826,3124826,0.726658,,,
SA1,3124827,3124827,18.0862,,,
SA1,3124828,3124828,0.409144,,,
SA1,3124829,3124829,0.359033,,,
SA1,3124830,3124830,0.188849,,,
SA1,3124831,3124831,0.324328,,,
SA1,3124832,3124832,0.65413,,,
SA1,3124833,3124833,0.163084,,,
SA1,3124834,3124834,0.0955062,,,
SA1,3124835,3124835,1.35813,,,
SA1,3124836,3124836,0.09632,,,
SA1,3124837,3124837,0.231172,,,
SA1,3124838,3124838,0.988518,,,
SA1,3124839,3124839,0.281702,,,
SA1,3124840,3124840,0.229412,,,
SA1,3124841,3124841,0.26029,,,
SA1,3124842,3124842,0.872157,,,
SA1,3124843,3124843,4.27539,,,
SA1,3124844,3124844,5.84388,,,
SA1,3124845,3124845,4.88979,,,
SA1,3124846,3124846,0.303067,,,
SA1,3124847,3124847,0.653521,,,
SA1,3124901,3124901,0.120191,,,
SA1,3124902,3124902,0.100123,,,
SA1,3124903,3124903,0.847841,,,
SA1,3124904,3124904,0.295208,,,
SA1,3124905,3124905,0.223547,,,
SA1,3124906,3124906,0.176133,,,
SA1,3124907,3124907,0.234681,,,
SA1,3124908,3124908,0.158716,,,
SA1,3124909,3124909,0.250882,,,
SA1,3124910,3124910,0.251943,,,
SA1,3124911,3124911,0.351501,,,
SA1,3124912,3124912,0.916004,,,
SA1,3124913,3124913,0.296294,,,
SA1,3124914,3124914,0.471489,,,
SA1,3124915,3124915,0.250489,,,
SA1,3124916,3124916,3.11469,,,
SA1,3124917,3124917,1.46405,,,
SA1,3124918,3124918,1.80334,,,
SA1,3124919,3124919,0.117271,,,
SA1,3124920,3124920,0.19517,,,
SA1,3124921,3124921,0.205646,,,
SA1,3124922,3124922,0.312229,,,
SA1,3124923,3124923,0.730257,,,
SA1,3124924,3124924,0.144964,,,
SA1,3124925,3124925,0.961601,,,
SA1,3124926,3124926,0.434913,,,
SA1,3124927,3124927,0.357568,,,
SA1,3124928,3124928,0.967132,,,
SA1,3124929,3124929,0.0584868,,,
SA1,3124930,3124930,0.189875,,,
SA1,3124931,3124931,0.463459,,,
SA1,3125001,3125001,2.12548,,,
SA1,3125002,3125002,0.203321,,,
SA1,3125003,3125003,5.09074,,,
SA1,3125004,3125004,1.13273,,,
SA1,3125005,3125005,0.839999,,,
SA1,3125006,3125006,1.40225,,,
SA1,3125007,3125007,0.984264,,,
SA1,3125008,3125008,1.0713,,,
SA1,3125009,3125009,0.384059,,,
SA1,3125010,3125010,0.186557,,,
SA1,3125011,3125011,0.730824,,,
SA1,3125012,3125012,1.96006,,,
SA1,3125013,3125013,0.796525,,,
