region_id,2001_Census_0_74_Landlord_type_Real_estate_agent,2001_Census_0_74_Landlord_type_State_territory_housing_authority,2001_Census_0_74_Landlord_type_Person_not_in_the_same_household,2001_Census_0_74_Landlord_type_Housing_co_operative_community_church_group,2001_Census_0_74_Landlord_type_Other_landlord_type,2001_Census_0_74_Landlord_type_Not_stated,2001_Census_0_74_Total,2001_Census_75_99_Landlord_type_Real_estate_agent,2001_Census_75_99_Landlord_type_State_territory_housing_authority,2001_Census_75_99_Landlord_type_Person_not_in_the_same_household,2001_Census_75_99_Landlord_type_Housing_co_operative_community_church_group,2001_Census_75_99_Landlord_type_Other_landlord_type,2001_Census_75_99_Landlord_type_Not_stated,2001_Census_75_99_Total,2001_Census_100_149_Landlord_type_Real_estate_agent,2001_Census_100_149_Landlord_type_State_territory_housing_authority,2001_Census_100_149_Landlord_type_Person_not_in_the_same_household,2001_Census_100_149_Landlord_type_Housing_co_operative_community_church_group,2001_Census_100_149_Landlord_type_Other_landlord_type,2001_Census_100_149_Landlord_type_Not_stated,2001_Census_100_149_Total,2001_Census_150_199_Landlord_type_Real_estate_agent,2001_Census_150_199_Landlord_type_State_territory_housing_authority,2001_Census_150_199_Landlord_type_Person_not_in_the_same_household,2001_Census_150_199_Landlord_type_Housing_co_operative_community_church_group,2001_Census_150_199_Landlord_type_Other_landlord_type,2001_Census_150_199_Landlord_type_Not_stated,2001_Census_150_199_Total,2001_Census_200_224_Landlord_type_Real_estate_agent,2001_Census_200_224_Landlord_type_State_territory_housing_authority,2001_Census_200_224_Landlord_type_Person_not_in_the_same_household,2001_Census_200_224_Landlord_type_Housing_co_operative_community_church_group,2001_Census_200_224_Landlord_type_Other_landlord_type,2001_Census_200_224_Landlord_type_Not_stated,2001_Census_200_224_Total,2001_Census_225_274_Landlord_type_Real_estate_agent,2001_Census_225_274_Landlord_type_State_territory_housing_authority,2001_Census_225_274_Landlord_type_Person_not_in_the_same_household,2001_Census_225_274_Landlord_type_Housing_co_operative_community_church_group,2001_Census_225_274_Landlord_type_Other_landlord_type,2001_Census_225_274_Landlord_type_Not_stated,2001_Census_225_274_Total,2001_Census_275_349_Landlord_type_Real_estate_agent,2001_Census_275_349_Landlord_type_State_territory_housing_authority,2001_Census_275_349_Landlord_type_Person_not_in_the_same_household,2001_Census_275_349_Landlord_type_Housing_co_operative_community_church_group,2001_Census_275_349_Landlord_type_Other_landlord_type,2001_Census_275_349_Landlord_type_Not_stated,2001_Census_275_349_Total,2001_Census_350_449_Landlord_type_Real_estate_agent,2001_Census_350_449_Landlord_type_State_territory_housing_authority,2001_Census_350_449_Landlord_type_Person_not_in_the_same_household,2001_Census_350_449_Landlord_type_Housing_co_operative_community_church_group,2001_Census_350_449_Landlord_type_Other_landlord_type,2001_Census_350_449_Landlord_type_Not_stated,2001_Census_350_449_Total,2001_Census_450_549_Landlord_type_Real_estate_agent,2001_Census_450_549_Landlord_type_State_territory_housing_authority,2001_Census_450_549_Landlord_type_Person_not_in_the_same_household,2001_Census_450_549_Landlord_type_Housing_co_operative_community_church_group,2001_Census_450_549_Landlord_type_Other_landlord_type,2001_Census_450_549_Landlord_type_Not_stated,2001_Census_450_549_Total,2001_Census_550_649_Landlord_type_Real_estate_agent,2001_Census_550_649_Landlord_type_State_territory_housing_authority,2001_Census_550_649_Landlord_type_Person_not_in_the_same_household,2001_Census_550_649_Landlord_type_Housing_co_operative_community_church_group,2001_Census_550_649_Landlord_type_Other_landlord_type,2001_Census_550_649_Landlord_type_Not_stated,2001_Census_550_649_Total,2001_Census_650_and_over_Landlord_type_Real_estate_agent,2001_Census_650_and_over_Landlord_type_State_territory_housing_authority,2001_Census_650_and_over_Landlord_type_Person_not_in_the_same_household,2001_Census_650_and_over_Landlord_type_Housing_co_operative_community_church_group,2001_Census_650_and_over_Landlord_type_Other_landlord_type,2001_Census_650_and_over_Landlord_type_Not_stated,2001_Census_650_and_over_Total,2001_Census_Rent_not_stated_Landlord_type_Real_estate_agent,2001_Census_Rent_not_stated_Landlord_type_State_territory_housing_authority,2001_Census_Rent_not_stated_Landlord_type_Person_not_in_the_same_household,2001_Census_Rent_not_stated_Landlord_type_Housing_co_operative_community_church_group,2001_Census_Rent_not_stated_Landlord_type_Other_landlord_type,2001_Census_Rent_not_stated_Landlord_type_Not_stated,2001_Census_Rent_not_stated_Total,2001_Census_Total_Landlord_type_Real_estate_agent,2001_Census_Total_Landlord_type_State_territory_housing_authority,2001_Census_Total_Landlord_type_Person_not_in_the_same_household,2001_Census_Total_Landlord_type_Housing_co_operative_community_church_group,2001_Census_Total_Landlord_type_Other_landlord_type,2001_Census_Total_Landlord_type_Not_stated,2001_Census_Total_Total,2006_Census_0_74_Landlord_type_Real_estate_agent,2006_Census_0_74_Landlord_type_State_territory_housing_authority,2006_Census_0_74_Landlord_type_Person_not_in_the_same_household,2006_Census_0_74_Landlord_type_Housing_co_operative_community_church_group,2006_Census_0_74_Landlord_type_Other_landlord_type,2006_Census_0_74_Landlord_type_Not_stated,2006_Census_0_74_Total,2006_Census_75_99_Landlord_type_Real_estate_agent,2006_Census_75_99_Landlord_type_State_territory_housing_authority,2006_Census_75_99_Landlord_type_Person_not_in_the_same_household,2006_Census_75_99_Landlord_type_Housing_co_operative_community_church_group,2006_Census_75_99_Landlord_type_Other_landlord_type,2006_Census_75_99_Landlord_type_Not_stated,2006_Census_75_99_Total,2006_Census_100_149_Landlord_type_Real_estate_agent,2006_Census_100_149_Landlord_type_State_territory_housing_authority,2006_Census_100_149_Landlord_type_Person_not_in_the_same_household,2006_Census_100_149_Landlord_type_Housing_co_operative_community_church_group,2006_Census_100_149_Landlord_type_Other_landlord_type,2006_Census_100_149_Landlord_type_Not_stated,2006_Census_100_149_Total,2006_Census_150_199_Landlord_type_Real_estate_agent,2006_Census_150_199_Landlord_type_State_territory_housing_authority,2006_Census_150_199_Landlord_type_Person_not_in_the_same_household,2006_Census_150_199_Landlord_type_Housing_co_operative_community_church_group,2006_Census_150_199_Landlord_type_Other_landlord_type,2006_Census_150_199_Landlord_type_Not_stated,2006_Census_150_199_Total,2006_Census_200_224_Landlord_type_Real_estate_agent,2006_Census_200_224_Landlord_type_State_territory_housing_authority,2006_Census_200_224_Landlord_type_Person_not_in_the_same_household,2006_Census_200_224_Landlord_type_Housing_co_operative_community_church_group,2006_Census_200_224_Landlord_type_Other_landlord_type,2006_Census_200_224_Landlord_type_Not_stated,2006_Census_200_224_Total,2006_Census_225_274_Landlord_type_Real_estate_agent,2006_Census_225_274_Landlord_type_State_territory_housing_authority,2006_Census_225_274_Landlord_type_Person_not_in_the_same_household,2006_Census_225_274_Landlord_type_Housing_co_operative_community_church_group,2006_Census_225_274_Landlord_type_Other_landlord_type,2006_Census_225_274_Landlord_type_Not_stated,2006_Census_225_274_Total,2006_Census_275_349_Landlord_type_Real_estate_agent,2006_Census_275_349_Landlord_type_State_territory_housing_authority,2006_Census_275_349_Landlord_type_Person_not_in_the_same_household,2006_Census_275_349_Landlord_type_Housing_co_operative_community_church_group,2006_Census_275_349_Landlord_type_Other_landlord_type,2006_Census_275_349_Landlord_type_Not_stated,2006_Census_275_349_Total,2006_Census_350_449_Landlord_type_Real_estate_agent,2006_Census_350_449_Landlord_type_State_territory_housing_authority,2006_Census_350_449_Landlord_type_Person_not_in_the_same_household,2006_Census_350_449_Landlord_type_Housing_co_operative_community_church_group,2006_Census_350_449_Landlord_type_Other_landlord_type,2006_Census_350_449_Landlord_type_Not_stated,2006_Census_350_449_Total,2006_Census_450_549_Landlord_type_Real_estate_agent,2006_Census_450_549_Landlord_type_State_territory_housing_authority,2006_Census_450_549_Landlord_type_Person_not_in_the_same_household,2006_Census_450_549_Landlord_type_Housing_co_operative_community_church_group,2006_Census_450_549_Landlord_type_Other_landlord_type,2006_Census_450_549_Landlord_type_Not_stated,2006_Census_450_549_Total,2006_Census_550_649_Landlord_type_Real_estate_agent,2006_Census_550_649_Landlord_type_State_territory_housing_authority,2006_Census_550_649_Landlord_type_Person_not_in_the_same_household,2006_Census_550_649_Landlord_type_Housing_co_operative_community_church_group,2006_Census_550_649_Landlord_type_Other_landlord_type,2006_Census_550_649_Landlord_type_Not_stated,2006_Census_550_649_Total,2006_Census_650_and_over_Landlord_type_Real_estate_agent,2006_Census_650_and_over_Landlord_type_State_territory_housing_authority,2006_Census_650_and_over_Landlord_type_Person_not_in_the_same_household,2006_Census_650_and_over_Landlord_type_Housing_co_operative_community_church_group,2006_Census_650_and_over_Landlord_type_Other_landlord_type,2006_Census_650_and_over_Landlord_type_Not_stated,2006_Census_650_and_over_Total,2006_Census_Rent_not_stated_Landlord_type_Real_estate_agent,2006_Census_Rent_not_stated_Landlord_type_State_territory_housing_authority,2006_Census_Rent_not_stated_Landlord_type_Person_not_in_the_same_household,2006_Census_Rent_not_stated_Landlord_type_Housing_co_operative_community_church_group,2006_Census_Rent_not_stated_Landlord_type_Other_landlord_type,2006_Census_Rent_not_stated_Landlord_type_Not_stated,2006_Census_Rent_not_stated_Total,2006_Census_Total_Landlord_type_Real_estate_agent,2006_Census_Total_Landlord_type_State_territory_housing_authority,2006_Census_Total_Landlord_type_Person_not_in_the_same_household,2006_Census_Total_Landlord_type_Housing_co_operative_community_church_group,2006_Census_Total_Landlord_type_Other_landlord_type,2006_Census_Total_Landlord_type_Not_stated,2006_Census_Total_Total,2011_Census_0_74_Landlord_type_Real_estate_agent,2011_Census_0_74_Landlord_type_State_territory_housing_authority,2011_Census_0_74_Landlord_type_Person_not_in_the_same_household,2011_Census_0_74_Landlord_type_Housing_co_operative_community_church_group,2011_Census_0_74_Landlord_type_Other_landlord_type,2011_Census_0_74_Landlord_type_Not_stated,2011_Census_0_74_Total,2011_Census_75_99_Landlord_type_Real_estate_agent,2011_Census_75_99_Landlord_type_State_territory_housing_authority,2011_Census_75_99_Landlord_type_Person_not_in_the_same_household,2011_Census_75_99_Landlord_type_Housing_co_operative_community_church_group,2011_Census_75_99_Landlord_type_Other_landlord_type,2011_Census_75_99_Landlord_type_Not_stated,2011_Census_75_99_Total,2011_Census_100_149_Landlord_type_Real_estate_agent,2011_Census_100_149_Landlord_type_State_territory_housing_authority,2011_Census_100_149_Landlord_type_Person_not_in_the_same_household,2011_Census_100_149_Landlord_type_Housing_co_operative_community_church_group
30203,9,335,41,17,83,32,517,54,57,72,23,12,0,218,518,37,478,13,51,4,1101,850,12,528,5,30,7,1432,275,3,141,4,6,3,432,84,0,22,0,0,3,109,13,0,3,0,0,0,16,8,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,0,0,0,18,29,20,36,7,9,15,116,1848,467,1328,69,194,64,3970,6,224,52,4,16,49,351,0,65,10,13,10,3,101,111,105,154,18,13,3,404,471,41,294,8,30,3,847,337,16,198,0,5,5,561,909,3,274,3,11,3,1203,390,3,88,0,4,0,485,56,0,16,0,0,0,72,7,0,3,0,3,3,16,3,0,0,0,0,0,3,15,10,3,0,0,3,31,33,19,40,10,9,13,124,2338,486,1132,56,101,85,4198,11,147,52,9,8,30,257,3,152,5,4,0,0,164,13,131,41,34
30204,12,600,67,21,73,37,810,78,179,125,18,22,8,430,429,151,445,17,128,4,1174,1197,68,792,21,39,13,2130,244,0,97,3,6,0,350,92,0,32,0,4,0,128,14,0,5,0,3,0,22,3,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,4,17,0,0,3,33,46,67,32,3,7,14,169,2124,1072,1612,83,288,79,5258,8,311,53,13,4,68,457,9,128,15,9,3,4,168,151,253,147,39,56,8,654,373,127,287,12,64,3,866,467,67,269,0,25,0,828,956,13,302,6,35,3,1315,608,3,153,3,21,10,798,48,0,9,3,3,0,63,6,3,3,0,0,0,12,3,3,0,0,0,0,6,7,12,8,3,0,3,33,30,58,27,10,13,12,150,2666,978,1273,98,224,111,5350,8,206,58,9,9,58,348,3,233,5,3,0,4,248,29,250,43,10
30301,3,308,44,15,59,25,454,16,82,39,3,3,0,143,130,77,175,6,16,3,407,619,55,622,10,38,8,1352,291,3,230,12,10,5,551,248,0,214,6,13,5,486,118,0,44,0,5,3,170,30,0,19,0,3,0,52,9,0,6,0,0,0,15,3,0,3,0,0,0,6,6,0,5,0,0,0,11,28,32,31,3,6,19,119,1501,557,1432,55,153,68,3766,3,180,45,3,4,55,290,0,70,17,3,3,3,96,47,123,65,18,4,8,265,135,69,127,12,14,3,360,184,25,157,7,17,0,390,762,52,373,7,26,12,1232,750,0,234,8,25,4,1021,311,0,88,4,3,0,406,59,0,14,0,0,0,73,14,3,4,0,0,0,21,12,15,7,3,3,3,43,23,24,15,0,5,7,74,2300,561,1146,65,104,95,4271,9,112,52,6,13,39,231,0,168,6,4,5,0,183,19,154,28,4
30302,53,1050,125,38,124,70,1460,156,186,268,42,22,6,680,1386,101,1275,33,69,23,2887,1971,41,1343,9,50,18,3432,634,5,405,3,14,7,1068,484,3,249,3,12,5,756,117,3,65,0,3,3,191,28,9,24,0,3,0,64,7,0,5,0,0,0,12,5,3,5,0,0,0,13,45,0,24,0,3,3,75,81,99,96,4,23,32,335,4967,1500,3884,132,323,167,10973,16,744,116,20,7,106,1009,19,216,35,9,3,7,289,433,285,423,65,28,6,1240,1290,86,742,23,52,16,2209,862,11,462,10,21,10,1376,1874,27,535,3,26,10,2475,1314,8,384,6,16,8,1736,340,0,114,3,3,3,463,78,0,26,0,0,0,104,25,3,13,0,0,0,41,26,28,19,0,3,4,80,80,85,66,5,7,13,256,6357,1493,2935,144,166,183,11278,14,500,103,3,11,71,702,6,485,20,9,0,3,523,58,313,110,43
30303,7,468,85,16,98,42,716,8,137,72,10,20,3,250,208,125,350,11,83,14,791,1033,62,982,22,66,23,2188,334,3,415,29,40,9,830,241,3,177,5,16,5,447,81,0,57,0,11,0,149,20,0,18,0,10,3,51,3,0,3,0,3,0,9,3,0,0,3,0,0,6,9,0,22,0,3,0,34,37,37,37,0,17,21,149,1984,835,2218,96,367,120,5620,12,262,107,12,16,87,496,4,121,20,13,3,0,161,49,231,100,19,96,0,495,237,76,228,9,168,8,726,269,37,232,4,50,5,597,1088,44,580,11,89,24,1836,815,7,359,10,62,13,1266,214,0,73,4,16,7,314,30,4,19,3,9,0,65,8,0,5,0,3,0,16,18,12,4,3,9,0,46,41,47,47,15,25,28,203,2785,841,1774,103,546,172,6221,13,170,105,6,13,60,367,3,188,11,16,3,3,224,13,211,60,14
30304,10,299,61,16,63,34,483,31,77,54,12,14,0,188,272,51,373,20,37,7,760,618,24,588,6,24,9,1269,183,0,188,5,10,3,389,99,0,81,3,3,0,186,35,0,47,9,4,3,98,7,0,34,6,4,5,56,3,0,5,0,0,0,8,3,0,0,0,3,0,6,8,3,9,0,3,0,23,28,28,34,3,8,14,115,1297,482,1474,80,173,75,3581,11,223,59,4,5,49,351,4,63,20,6,5,6,104,96,83,119,9,16,3,326,306,26,235,10,18,8,603,243,19,187,9,16,4,478,600,5,264,7,25,8,909,355,5,104,0,19,4,487,91,0,72,0,12,6,181,24,0,26,4,6,0,60,6,3,3,0,3,0,15,16,9,14,0,0,4,43,24,35,45,4,10,13,131,1776,471,1148,53,135,105,3688,8,134,49,10,6,48,255,6,144,9,4,0,3,166,20,129,52,8
30305,0,245,46,4,50,15,360,7,101,11,4,4,3,130,223,123,214,6,24,3,593,629,19,615,43,36,11,1353,316,0,91,3,6,0,416,187,3,55,0,0,3,248,46,0,17,0,3,3,69,8,0,3,0,0,0,11,3,0,0,0,0,0,3,0,3,0,0,0,0,3,8,0,7,0,0,0,15,25,30,33,3,9,16,116,1452,524,1092,63,132,54,3317,3,108,43,5,3,43,205,0,82,11,0,3,0,96,29,148,62,4,44,4,291,177,70,166,7,36,4,460,233,48,184,9,22,15,511,829,9,326,17,70,16,1267,863,0,97,0,12,0,972,127,0,28,0,4,0,159,22,0,12,0,0,0,34,0,0,4,0,0,0,4,12,10,4,0,5,0,31,40,26,29,5,3,5,108,2335,501,966,47,202,87,4138,3,79,77,3,7,23,192,0,79,5,0,0,0,84,14,135,35,9
30306,6,90,55,19,48,24,242,9,56,34,7,9,0,115,102,41,201,15,29,5,393,918,30,1030,56,80,23,2137,337,3,263,16,35,16,670,238,8,167,12,15,6,446,52,0,29,4,6,0,91,10,3,8,0,3,0,24,3,3,3,0,0,0,9,3,3,0,0,0,0,6,7,0,11,0,4,0,22,28,15,33,8,9,15,108,1713,252,1834,137,238,89,4263,8,60,61,6,3,41,179,3,38,8,7,3,0,59,32,67,82,13,39,4,237,118,28,149,8,29,3,335,242,12,208,6,22,3,493,1005,23,513,39,83,27,1690,613,7,220,23,29,12,904,150,0,40,5,6,0,201,30,0,12,0,0,0,42,11,3,5,0,0,0,19,13,4,4,0,4,0,25,26,14,62,9,4,9,124,2251,256,1364,116,222,99,4308,12,34,85,7,0,42,180,3,46,5,11,5,0,70,15,65,59,5
30401,0,8,24,7,42,17,98,6,4,9,3,9,0,31,12,13,60,0,70,3,158,450,3,269,5,18,4,749,284,0,152,8,14,3,461,217,0,94,5,9,3,328,91,0,22,0,0,0,113,26,0,13,0,3,3,45,6,0,4,0,0,0,10,3,0,3,0,0,0,6,5,0,9,0,0,0,14,20,3,12,3,7,5,50,1120,31,671,31,172,38,2063,3,5,36,6,0,35,85,3,3,0,0,3,0,9,4,9,29,8,7,3,60,19,8,54,0,17,0,98,71,0,92,3,4,0,170,484,4,187,3,13,0,691,385,0,99,3,11,3,501,158,0,43,0,5,0,206,42,0,13,0,3,0,58,19,0,3,0,0,0,22,3,0,4,0,0,0,7,14,3,16,0,3,3,39,1205,32,576,23,66,44,1946,3,0,41,4,3,35,86,0,8,0,0,0,0,8,3,7,14,5
30402,0,0,42,44,54,23,163,0,0,19,15,15,0,49,12,0,64,0,23,0,99,134,0,138,3,15,3,293,114,3,82,0,8,0,207,206,0,122,0,14,0,342,155,0,81,0,7,0,243,67,0,34,0,3,0,104,31,0,17,0,3,0,51,12,0,11,0,0,0,23,11,0,13,0,3,0,27,13,0,10,8,4,6,41,755,3,633,70,149,32,1642,4,3,54,17,6,44,128,0,0,7,0,3,0,10,5,0,29,20,8,3,65,28,0,60,4,7,0,99,35,0,40,0,6,0,81,196,0,103,0,0,4,303,443,0,140,0,6,4,593,252,6,64,0,3,7,332,74,0,26,0,3,0,103,48,0,10,0,0,0,58,35,0,19,0,0,0,54,14,3,18,5,3,4,47,1134,12,570,46,45,66,1873,3,0,62,0,8,41,114,0,0,0,11,4,0,15,0,0,30,21
30403,15,162,89,5,128,45,444,32,29,63,3,23,0,150,377,23,346,9,60,5,820,1275,6,666,11,48,7,2013,598,0,299,5,23,7,932,627,0,267,0,18,3,915,397,0,177,0,16,7,597,116,0,89,0,3,0,208,34,0,28,0,3,0,65,12,0,11,0,4,0,27,25,0,19,0,0,0,44,41,8,60,3,35,10,157,3549,228,2114,36,361,84,6372,15,122,111,19,17,89,373,6,42,30,5,4,4,91,120,55,145,19,10,0,349,423,20,274,15,23,3,758,438,3,232,9,6,6,694,1231,4,373,7,27,10,1652,1151,0,320,9,31,8,1519,642,0,187,4,16,5,854,184,4,56,0,3,4,251,79,0,24,0,3,3,109,62,3,37,3,4,0,109,48,9,63,6,18,7,151,4399,262,1852,96,162,139,6910,12,91,125,5,9,81,323,3,89,5,3,3,3,106,24,49,64,9
30404,9,447,33,7,57,31,584,18,153,24,9,16,3,223,127,164,160,6,210,6,673,757,62,401,5,48,8,1281,260,0,128,0,12,0,400,320,0,99,0,11,3,433,77,0,18,0,3,0,98,18,0,8,3,0,0,29,3,0,3,0,0,0,6,0,0,0,0,0,0,0,11,0,0,0,0,3,14,20,46,21,0,18,4,109,1620,872,895,30,375,58,3850,4,268,45,6,13,33,369,0,127,11,5,5,0,148,30,226,60,11,160,3,490,141,100,134,3,231,3,612,221,66,136,0,17,0,440,730,23,242,4,14,7,1020,624,3,110,0,6,3,746,159,3,26,0,0,3,191,26,0,6,0,0,0,32,6,3,3,0,0,0,12,9,9,3,0,0,4,25,22,39,24,3,28,7,123,1972,867,800,32,474,63,4208,0,172,46,5,6,37,266,0,213,3,6,3,3,228,8,239,45,13
30501,44,617,164,45,146,52,1068,157,83,323,104,48,12,727,726,50,919,32,60,14,1801,1134,23,971,24,104,24,2280,540,7,438,14,51,12,1062,729,17,646,11,71,20,1494,515,10,519,17,74,16,1151,204,9,335,9,37,14,608,37,5,155,3,25,0,225,11,3,52,0,9,0,75,32,3,71,3,18,0,127,62,44,128,10,54,38,336,4191,871,4721,272,697,202,10954,25,410,122,46,36,138,777,33,104,40,68,10,12,267,297,198,339,78,35,9,956,832,40,534,22,36,3,1467,575,15,317,10,16,5,938,1147,7,563,11,40,11,1779,1709,13,832,12,55,28,2649,1561,9,647,23,44,27,2311,564,9,282,5,37,15,912,239,3,147,3,14,3,409,205,15,213,6,40,17,496,131,35,182,15,68,48,479,7318,858,4218,299,431,316,13440,17,348,143,13,42,82,645,4,241,15,17,0,4,281,85,189,118,93
30502,15,439,64,6,67,25,616,61,84,99,6,13,3,266,445,57,480,10,45,5,1042,778,24,560,3,17,11,1393,508,0,191,0,11,0,710,471,0,220,0,12,3,706,164,0,103,3,6,3,279,48,3,35,0,0,0,86,12,3,11,0,0,0,26,4,0,4,0,0,0,8,18,0,12,0,0,0,30,38,35,44,3,15,10,145,2562,645,1823,31,186,60,5307,14,278,51,3,11,46,403,9,75,13,3,0,4,104,158,142,133,5,12,8,458,398,44,238,3,17,3,703,341,15,165,3,0,6,530,1023,25,227,0,12,3,1290,1016,4,250,5,12,9,1296,479,0,109,3,5,3,599,133,0,28,5,0,0,166,50,0,15,0,0,0,65,70,14,20,0,0,0,104,35,38,37,3,7,5,125,3726,635,1286,33,76,87,5843,12,210,58,3,4,33,320,3,187,6,0,0,0,196,24,121,30,4
30503,59,492,145,21,192,73,982,280,81,355,25,43,8,792,1363,55,1317,20,110,19,2884,1808,13,1301,15,97,21,3255,692,3,467,0,26,4,1192,785,3,479,7,30,9,1313,284,0,258,0,15,3,560,100,3,113,3,8,3,230,38,0,31,0,3,0,72,14,0,12,0,0,0,26,40,3,42,0,7,0,92,77,33,89,3,30,39,271,5540,686,4609,94,561,179,11669,25,337,130,13,15,134,654,35,95,66,7,3,4,210,523,148,480,57,40,14,1262,1165,51,780,18,48,15,2077,867,22,450,8,22,9,1378,1786,18,601,3,34,12,2454,1808,3,594,8,24,18,2455,855,0,307,10,14,6,1192,208,0,90,0,7,0,305,82,0,32,0,3,3,120,68,19,44,0,10,0,141,89,45,91,5,20,14,264,7511,738,3665,129,240,229,12512,12,231,101,14,23,82,463,3,203,12,13,0,3,234,59,168,138,55
30504,28,94,115,19,139,42,437,73,21,153,18,41,5,311,499,7,600,12,51,12,1181,1135,5,721,19,64,14,1958,692,0,357,0,23,8,1080,1007,0,401,6,21,5,1440,557,0,308,4,20,5,894,146,3,87,0,3,3,242,26,0,32,0,0,0,58,11,0,9,0,0,0,20,16,0,15,0,6,0,37,56,8,61,0,19,16,160,4246,138,2859,78,387,110,7818,20,91,105,14,28,90,348,12,28,30,17,12,3,102,215,45,245,28,13,10,556,558,25,383,16,11,11,1004,427,3,273,8,16,9,736,1198,13,408,6,19,8,1652,1491,4,450,6,21,8,1980,846,0,226,0,17,3,1092,221,0,59,5,7,0,292,65,0,29,0,11,3,108,66,3,38,0,7,0,114,70,7,85,7,35,15,219,5189,219,2331,107,197,160,8203,11,55,98,11,21,63,259,3,48,10,15,3,0,79,28,38,83,25
30601,11,78,49,9,80,39,266,25,37,68,4,22,0,156,487,29,381,11,148,17,1073,852,15,509,5,56,17,1454,321,0,178,0,20,4,523,306,3,118,0,14,3,444,133,0,73,3,14,0,223,43,0,51,0,22,0,116,9,0,31,0,15,3,58,9,0,13,0,5,0,27,25,0,101,3,62,7,198,50,3,65,3,40,25,186,2271,165,1637,38,498,115,4724,17,50,54,0,23,66,210,8,32,10,0,12,6,68,99,53,136,13,88,8,397,557,24,296,3,71,9,960,351,11,167,3,24,0,556,692,6,239,3,21,4,965,653,0,178,4,10,4,849,308,0,60,0,9,0,377,47,0,24,0,13,0,84,12,0,20,0,17,0,49,61,3,162,0,69,10,305,47,10,63,5,47,14,186,2852,189,1409,31,404,121,5006,9,37,60,3,19,64,192,0,43,9,3,4,0,59,26,71,54,6
30602,35,1028,192,71,319,103,1748,220,356,203,71,73,16,939,2123,253,1512,90,193,44,4215,2119,85,1356,16,89,26,3691,517,13,297,0,25,4,856,390,4,228,4,21,3,650,145,4,112,3,18,0,282,36,4,68,0,21,3,132,15,3,33,0,17,4,72,7,0,18,0,11,0,36,35,6,80,3,46,11,181,100,120,151,10,72,42,495,5742,1876,4250,268,905,256,13297,32,575,144,43,84,171,1049,20,286,47,16,25,8,402,710,452,497,83,174,25,1941,2001,177,866,46,136,30,3256,810,52,388,8,63,12,1333,1456,56,473,6,51,18,2060,1075,5,299,0,41,7,1427,303,0,81,3,23,0,410,50,0,43,0,18,4,115,7,3,24,0,17,0,51,68,27,142,0,81,13,331,108,133,158,12,91,44,546,6640,1766,3162,217,804,332,12921,24,438,135,20,68,127,812,18,445,22,25,30,9,549,236,590,196,48
30603,31,129,268,146,366,112,1052,135,79,337,144,51,7,753,722,67,838,85,95,12,1819,235,5,158,5,20,3,426,20,0,29,0,7,0,56,6,0,4,0,3,3,16,3,0,12,0,7,0,22,5,0,20,0,7,0,32,4,0,8,0,10,0,22,3,0,9,0,0,0,12,21,0,33,0,12,3,69,24,19,70,15,35,20,183,1209,299,1786,395,613,160,4462,17,84,166,84,127,198,676,38,58,84,154,38,9,381,507,121,484,97,123,25,1357,507,30,270,13,60,3,883,129,9,68,0,11,0,217,96,0,31,3,13,3,146,29,0,16,0,6,0,51,12,0,5,3,8,0,28,3,0,4,0,7,0,14,3,0,3,0,4,3,13,19,6,21,0,6,0,52,28,18,52,22,47,12,179,1388,326,1204,376,450,253,3997,8,68,137,18,108,143,482,7,89,35,10,24,0,165,71,257,170,51
30604,10,48,74,33,142,37,344,17,17,35,7,25,0,101,179,19,185,22,26,3,434,170,5,135,0,15,0,325,112,0,72,0,8,3,195,126,0,40,0,14,0,180,50,0,21,0,3,0,74,16,0,24,0,11,0,51,3,0,9,0,7,0,19,0,0,8,0,3,0,11,21,3,158,0,66,5,253,10,14,63,7,39,15,148,714,106,824,69,359,63,2135,9,42,41,4,44,48,188,3,16,15,22,13,0,69,74,42,70,40,17,7,250,152,9,89,8,32,3,293,85,0,43,5,6,0,139,187,0,53,0,7,3,250,138,0,53,0,3,3,197,83,0,40,0,8,0,131,18,0,9,0,13,0,40,7,3,9,0,14,0,33,70,3,244,3,87,13,420,28,5,83,6,39,17,178,854,120,749,88,283,94,2188,0,21,32,8,37,46,144,0,21,9,4,13,3,50,27,41,33,30
30605,23,195,234,45,357,113,967,65,91,219,29,33,8,445,496,70,893,85,55,10,1609,250,21,312,5,9,5,602,34,0,32,3,3,3,75,9,0,13,0,3,0,25,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,0,6,4,3,22,3,11,0,43,27,23,58,11,42,14,175,908,406,1789,181,516,153,3953,13,166,162,33,102,202,678,34,98,65,12,43,4,256,310,121,485,83,110,23,1132,414,46,414,19,73,10,976,152,0,114,0,17,0,283,123,0,65,0,7,0,195,24,0,17,0,4,0,45,8,0,7,0,4,0,19,0,0,0,0,3,0,3,0,0,0,0,4,0,4,6,4,15,3,10,0,38,24,27,52,12,36,13,164,1108,462,1396,162,413,252,3793,4,94,163,8,103,197,569,7,113,21,15,29,4,189,63,182,184,46
