region_id,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_One,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Two,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Three,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Four_or_more,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Total,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_One,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Two,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Three,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Four_or_more,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Total,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_One,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Two,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Three,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Four_or_more,2001_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Total,2001_Census_One_parent_family_Number_of_dependent_children_usually_resident_One,2001_Census_One_parent_family_Number_of_dependent_children_usually_resident_Two,2001_Census_One_parent_family_Number_of_dependent_children_usually_resident_Three,2001_Census_One_parent_family_Number_of_dependent_children_usually_resident_Four_or_more,2001_Census_One_parent_family_Number_of_dependent_children_usually_resident_Total,2001_Census_Total_Number_of_dependent_children_usually_resident_One,2001_Census_Total_Number_of_dependent_children_usually_resident_Two,2001_Census_Total_Number_of_dependent_children_usually_resident_Three,2001_Census_Total_Number_of_dependent_children_usually_resident_Four_or_more,2001_Census_Total_Number_of_dependent_children_usually_resident_Total,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_One,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Two,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Three,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Four_or_more,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Total,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_One,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Two,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Three,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Four_or_more,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Total,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_One,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Two,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Three,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Four_or_more,2006_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Total,2006_Census_One_parent_family_Number_of_dependent_children_usually_resident_One,2006_Census_One_parent_family_Number_of_dependent_children_usually_resident_Two,2006_Census_One_parent_family_Number_of_dependent_children_usually_resident_Three,2006_Census_One_parent_family_Number_of_dependent_children_usually_resident_Four_or_more,2006_Census_One_parent_family_Number_of_dependent_children_usually_resident_Total,2006_Census_Total_Number_of_dependent_children_usually_resident_One,2006_Census_Total_Number_of_dependent_children_usually_resident_Two,2006_Census_Total_Number_of_dependent_children_usually_resident_Three,2006_Census_Total_Number_of_dependent_children_usually_resident_Four_or_more,2006_Census_Total_Number_of_dependent_children_usually_resident_Total,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_One,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Two,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Three,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Four_or_more,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_registered_marriage_Number_of_dependent_children_usually_resident_Total,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_One,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Two,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Three,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Four_or_more,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Married_in_a_de_facto_marriage_Number_of_dependent_children_usually_resident_Total,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_One,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Two,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Three,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Four_or_more,2011_Census_Couple_family_with_children_Social_marital_status_of_parents_Total_Number_of_dependent_children_usually_resident_Total,2011_Census_One_parent_family_Number_of_dependent_children_usually_resident_One,2011_Census_One_parent_family_Number_of_dependent_children_usually_resident_Two,2011_Census_One_parent_family_Number_of_dependent_children_usually_resident_Three,2011_Census_One_parent_family_Number_of_dependent_children_usually_resident_Four_or_more,2011_Census_One_parent_family_Number_of_dependent_children_usually_resident_Total,2011_Census_Total_Number_of_dependent_children_usually_resident_One,2011_Census_Total_Number_of_dependent_children_usually_resident_Two,2011_Census_Total_Number_of_dependent_children_usually_resident_Three,2011_Census_Total_Number_of_dependent_children_usually_resident_Four_or_more,2011_Census_Total_Number_of_dependent_children_usually_resident_Total
50903,558,788,409,136,1891,124,96,49,26,295,682,884,458,162,2186,191,124,72,22,409,873,1008,530,184,2595,455,671,354,104,1584,120,148,54,37,359,575,819,408,141,1943,215,110,62,25,412,790,929,470,166,2355,453,636,331,97,1517,148,136,61,39,384,601,772,392,136,1901,231,126,57,32,446,832,898,449,168,2347
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,388,477,194,75,1134,104,103,60,39,306,492,580,254,114,1440,316,231,106,49,702,808,811,360,163,2142,359,518,172,61,1110,124,128,61,48,361,483,646,233,109,1471,363,263,90,52,768,846,909,323,161,2239,367,490,186,60,1103,190,160,67,38,455,557,650,253,98,1558,402,292,107,60,861,959,942,360,158,2419
60102,1314,1719,718,193,3944,286,237,82,41,646,1600,1956,800,234,4590,796,512,178,68,1554,2396,2468,978,302,6144,1324,1659,548,156,3687,312,265,102,49,728,1636,1924,650,205,4415,818,533,174,65,1590,2454,2457,824,270,6005,1326,1691,567,154,3738,364,278,130,55,827,1690,1969,697,209,4565,854,573,186,73,1686,2544,2542,883,282,6251
60103,1235,1555,586,232,3608,364,294,129,63,850,1599,1849,715,295,4458,1067,608,200,80,1955,2666,2457,915,375,6413,1131,1361,508,181,3181,463,364,115,49,991,1594,1725,623,230,4172,1144,634,191,100,2069,2738,2359,814,330,6241,1115,1247,443,195,3000,500,405,172,82,1159,1615,1652,615,277,4159,1179,680,257,105,2221,2794,2332,872,382,6380
60104,896,1285,489,154,2824,141,103,47,13,304,1037,1388,536,167,3128,402,292,117,26,837,1439,1680,653,193,3965,885,1268,463,147,2763,195,142,61,23,421,1080,1410,524,170,3184,414,316,92,33,855,1494,1726,616,203,4039,940,1277,476,163,2856,220,209,60,37,526,1160,1486,536,200,3382,472,333,112,36,953,1632,1819,648,236,4335
60105,1221,1521,557,156,3455,227,149,54,17,447,1448,1670,611,173,3902,751,431,120,27,1329,2199,2101,731,200,5231,1193,1563,533,132,3421,279,189,39,17,524,1472,1752,572,149,3945,735,379,107,35,1256,2207,2131,679,184,5201,1275,1565,487,143,3470,297,236,62,17,612,1572,1801,549,160,4082,726,356,98,23,1203,2298,2157,647,183,5285
60106,393,523,200,75,1191,100,78,22,14,214,493,601,222,89,1405,225,166,43,16,450,718,767,265,105,1855,393,485,176,71,1125,129,87,43,14,273,522,572,219,85,1398,267,152,43,17,479,789,724,262,102,1877,379,415,169,65,1028,165,130,42,14,351,544,545,211,79,1379,255,170,62,18,505,799,715,273,97,1884
60201,1869,2575,1029,359,5832,361,292,118,49,820,2230,2867,1147,408,6652,1349,907,338,91,2685,3579,3774,1485,499,9337,1854,2515,964,272,5605,474,411,139,86,1110,2328,2926,1103,358,6715,1420,916,268,124,2728,3748,3842,1371,482,9443,1896,2545,951,304,5696,508,497,171,82,1258,2404,3042,1122,386,6954,1482,896,327,111,2816,3886,3938,1449,497,9770
60202,604,835,362,137,1938,125,94,50,28,297,729,929,412,165,2235,263,181,72,23,539,992,1110,484,188,2774,569,797,310,118,1794,138,122,53,32,345,707,919,363,150,2139,286,171,55,24,536,993,1090,418,174,2675,529,709,298,104,1640,161,148,54,25,388,690,857,352,129,2028,250,185,65,30,530,940,1042,417,159,2558
60203,967,1333,612,188,3100,214,215,98,47,574,1181,1548,710,235,3674,486,300,115,45,946,1667,1848,825,280,4620,867,1218,541,161,2787,240,247,103,49,639,1107,1465,644,210,3426,516,306,116,51,989,1623,1771,760,261,4415,803,1065,430,154,2452,304,267,118,56,745,1107,1332,548,210,3197,537,311,117,67,1032,1644,1643,665,277,4229
60301,322,419,176,82,999,75,77,31,12,195,397,496,207,94,1194,140,82,29,13,264,537,578,236,107,1458,307,370,141,47,865,88,102,45,24,259,395,472,186,71,1124,141,69,28,13,251,536,541,214,84,1375,281,350,114,60,805,96,128,48,24,296,377,478,162,84,1101,122,85,33,21,261,499,563,195,105,1362
60302,358,570,257,129,1314,146,113,55,24,338,504,683,312,153,1652,228,157,73,20,478,732,840,385,173,2130,386,503,222,93,1204,160,167,72,34,433,546,670,294,127,1637,206,144,62,23,435,752,814,356,150,2072,398,479,222,89,1188,180,175,70,33,458,578,654,292,122,1646,250,179,57,20,506,828,833,349,142,2152
60303,118,167,78,20,383,49,46,13,9,117,167,213,91,29,500,72,39,17,9,137,239,252,108,38,637,124,154,51,21,350,65,65,12,5,147,189,219,63,26,497,70,45,10,8,133,259,264,73,34,630,95,122,53,17,287,58,60,22,9,149,153,182,75,26,436,74,33,11,6,124,227,215,86,32,560
60401,1157,1693,774,235,3859,291,246,88,44,669,1448,1939,862,279,4528,759,530,186,61,1536,2207,2469,1048,340,6064,1097,1510,634,203,3444,356,303,141,46,846,1453,1813,775,249,4290,807,518,194,79,1598,2260,2331,969,328,5888,1041,1380,535,202,3158,408,343,139,55,945,1449,1723,674,257,4103,843,526,203,104,1676,2292,2249,877,361,5779
60402,1037,1451,602,191,3281,222,185,60,31,498,1259,1636,662,222,3779,656,434,159,48,1297,1915,2070,821,270,5076,984,1351,535,170,3040,274,249,109,47,679,1258,1600,644,217,3719,658,458,165,37,1318,1916,2058,809,254,5037,935,1313,467,186,2901,346,313,130,44,833,1281,1626,597,230,3734,737,458,186,77,1458,2018,2084,783,307,5192
60403,480,684,349,125,1638,181,149,56,29,415,661,833,405,154,2053,214,144,54,19,431,875,977,459,173,2484,435,589,265,114,1403,199,168,83,23,473,634,757,348,137,1876,231,140,55,21,447,865,897,403,158,2323,404,501,246,87,1238,184,187,77,45,493,588,688,323,132,1731,232,143,61,21,457,820,831,384,153,2188
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70101,388,443,185,46,1062,121,49,22,10,202,509,492,207,56,1264,246,98,19,11,374,755,590,226,67,1638,365,505,189,50,1109,149,81,23,11,264,514,586,212,61,1373,262,119,28,14,423,776,705,240,75,1796,516,529,175,55,1275,184,85,27,7,303,700,614,202,62,1578,221,119,28,7,375,921,733,230,69,1953
70102,1469,1746,720,213,4148,396,291,110,36,833,1865,2037,830,249,4981,868,563,190,86,1707,2733,2600,1020,335,6688,1242,1482,591,203,3518,431,340,128,54,953,1673,1822,719,257,4471,927,502,238,102,1769,2600,2324,957,359,6240,1375,1538,631,244,3788,412,342,117,58,929,1787,1880,748,302,4717,756,464,182,95,1497,2543,2344,930,397,6214
70103,364,553,212,77,1206,150,126,63,21,360,514,679,275,98,1566,172,112,47,21,352,686,791,322,119,1918,386,502,213,63,1164,166,136,58,26,386,552,638,271,89,1550,191,112,52,7,362,743,750,323,96,1912,426,592,195,93,1306,208,166,60,37,471,634,758,255,130,1777,207,145,44,17,413,841,903,299,147,2190
70104,605,871,415,125,2016,225,200,75,35,535,830,1071,490,160,2551,396,323,109,70,898,1226,1394,599,230,3449,595,866,377,120,1958,250,234,99,49,632,845,1100,476,169,2590,442,305,151,52,950,1287,1405,627,221,3540,765,1018,409,142,2334,326,288,108,58,780,1091,1306,517,200,3114,484,316,137,56,993,1575,1622,654,256,4107
70201,980,1188,530,293,2991,262,223,105,43,633,1242,1411,635,336,3624,560,380,161,112,1213,1802,1791,796,448,4837,907,990,449,244,2590,269,245,88,56,658,1176,1235,537,300,3248,588,355,147,106,1196,1764,1590,684,406,4444,896,946,420,205,2467,331,213,109,55,708,1227,1159,529,260,3175,593,347,167,75,1182,1820,1506,696,335,4357
70202,142,139,69,77,427,35,37,13,13,98,177,176,82,90,525,99,45,14,24,182,276,221,96,114,707,118,114,71,44,347,40,29,12,9,90,158,143,83,53,437,93,42,29,23,187,251,185,112,76,624,124,104,64,49,341,35,38,10,16,99,159,142,74,65,440,97,65,32,32,226,256,207,106,97,666
70203,249,310,176,252,987,93,64,52,36,245,342,374,228,288,1232,193,138,62,71,464,535,512,290,359,1696,253,267,166,187,873,99,93,52,54,298,352,360,218,241,1171,229,135,79,70,513,581,495,297,311,1684,336,341,194,193,1064,140,125,69,51,385,476,466,263,244,1449,274,182,76,57,589,750,648,339,301,2038
70204,345,421,220,162,1148,72,48,22,12,154,417,469,242,174,1302,169,131,76,67,443,586,600,318,241,1745,318,396,222,172,1108,48,53,29,16,146,366,449,251,188,1254,218,143,56,79,496,584,592,307,267,1750,402,439,258,174,1273,68,74,22,16,180,470,513,280,190,1453,237,155,71,72,535,707,668,351,262,1988
70205,416,528,302,207,1453,128,112,61,55,356,544,640,363,262,1809,258,160,70,64,552,802,800,433,326,2361,405,434,227,197,1263,112,104,53,53,322,517,538,280,250,1585,272,170,99,76,617,789,708,379,326,2202,412,449,268,163,1292,155,126,71,52,404,567,575,339,215,1696,290,154,112,65,621,857,729,451,280,2317
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101,2825,3420,1384,427,8056,374,314,107,39,834,3199,3734,1491,466,8890,1282,859,284,90,2515,4481,4593,1775,556,11405,2682,3257,1217,363,7519,463,388,135,45,1031,3145,3645,1352,408,8550,1241,794,260,90,2385,4386,4439,1612,498,10935,2848,3525,1213,350,7936,522,479,143,57,1201,3370,4004,1356,407,9137,1307,792,248,84,2431,4677,4796,1604,491,11568
80102,11,20,5,3,39,0,0,0,0,0,11,20,5,3,39,3,5,3,0,11,14,25,8,3,50,13,18,8,3,42,3,0,0,0,3,16,18,8,3,45,3,5,0,0,8,19,23,8,3,53,21,17,8,6,52,4,6,3,0,13,25,23,11,6,65,7,5,0,0,12,32,28,11,6,77
80103,19,25,11,0,55,7,7,3,3,20,26,32,14,3,75,16,5,0,0,21,42,37,14,3,96,17,16,10,0,43,5,5,0,0,10,22,21,10,0,53,13,10,3,3,29,35,31,13,3,82,22,16,11,0,49,6,5,0,0,11,28,21,11,0,60,20,7,3,0,30,48,28,14,0,90
80104,1039,1343,466,123,2971,129,93,22,6,250,1168,1436,488,129,3221,342,210,54,11,617,1510,1646,542,140,3838,1256,1787,640,146,3829,177,133,31,22,363,1433,1920,671,168,4192,436,279,79,29,823,1869,2199,750,197,5015,2014,2706,860,244,5824,284,188,59,22,553,2298,2894,919,266,6377,603,416,119,38,1176,2901,3310,1038,304,7553
80105,806,938,332,90,2166,180,144,42,11,377,986,1082,374,101,2543,605,288,72,24,989,1591,1370,446,125,3532,979,1047,345,82,2453,227,201,51,15,494,1206,1248,396,97,2947,573,278,54,17,922,1779,1526,450,114,3869,1074,1219,388,83,2764,259,245,57,10,571,1333,1464,445,93,3335,577,256,59,16,908,1910,1720,504,109,4243
80106,536,714,253,86,1589,79,72,23,9,183,615,786,276,95,1772,312,180,51,18,561,927,966,327,113,2333,589,723,281,56,1649,97,71,12,10,190,686,794,293,66,1839,289,153,49,15,506,975,947,342,81,2345,663,849,319,64,1895,125,84,20,0,229,788,933,339,64,2124,277,169,46,14,506,1065,1102,385,78,2630
80107,3137,4795,2178,620,10730,476,388,139,50,1053,3613,5183,2317,670,11783,1456,1152,386,105,3099,5069,6335,2703,775,14882,2982,4177,1594,460,9213,563,509,178,58,1308,3545,4686,1772,518,10521,1453,1045,354,104,2956,4998,5731,2126,622,13477,3004,3764,1288,389,8445,590,540,182,69,1381,3594,4304,1470,458,9826,1447,1018,318,105,2888,5041,5322,1788,563,12714
80108,706,899,336,109,2050,120,104,22,5,251,826,1003,358,114,2301,354,227,67,26,674,1180,1230,425,140,2975,621,918,309,86,1934,116,118,23,3,260,737,1036,332,89,2194,307,205,51,16,579,1044,1241,383,105,2773,687,981,343,92,2103,120,131,29,11,291,807,1112,372,103,2394,317,201,52,17,587,1124,1313,424,120,2981
80109,935,1244,473,156,2808,118,87,41,8,254,1053,1331,514,164,3062,426,247,83,22,778,1479,1578,597,186,3840,956,1248,433,130,2767,149,126,30,11,316,1105,1374,463,141,3083,428,234,67,17,746,1533,1608,530,158,3829,1019,1389,468,112,2988,148,154,36,17,355,1167,1543,504,129,3343,399,235,76,11,721,1566,1778,580,140,4064
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90101,66,79,34,26,205,4,3,3,0,10,70,82,37,26,215,9,8,3,0,20,79,90,40,26,235,46,72,29,12,159,6,7,3,0,16,52,79,32,12,175,7,4,0,0,11,59,83,32,12,186,56,44,22,5,127,4,3,0,0,7,60,47,22,5,134,11,11,0,0,22,71,58,22,5,156
90102,30,36,19,8,93,0,4,0,0,4,30,40,19,8,97,3,0,0,0,3,33,40,19,8,100,40,22,18,3,83,0,0,0,0,0,40,22,18,3,83,3,0,0,0,3,43,22,18,3,86,42,25,10,4,81,3,0,0,0,3,45,25,10,4,84,4,0,0,0,4,49,25,10,4,88
90103,13,17,6,5,41,5,3,3,3,14,18,20,9,8,55,3,11,4,0,18,21,31,13,8,73,7,11,0,0,18,0,0,3,3,6,7,11,3,3,24,9,5,5,0,19,16,16,8,3,43,5,6,4,0,15,3,0,3,0,6,8,6,7,0,21,4,11,3,5,23,12,17,10,5,44
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
