region_id,2011_Census_Christianity_Seventh_day_Adventist_0_14_years,2011_Census_Christianity_Seventh_day_Adventist_15_24_years,2011_Census_Christianity_Seventh_day_Adventist_25_34_years,2011_Census_Christianity_Seventh_day_Adventist_35_44_years,2011_Census_Christianity_Seventh_day_Adventist_45_54_years,2011_Census_Christianity_Seventh_day_Adventist_55_64_years,2011_Census_Christianity_Seventh_day_Adventist_65_74_years,2011_Census_Christianity_Seventh_day_Adventist_75_84_years,2011_Census_Christianity_Seventh_day_Adventist_85_years_and_over,2011_Census_Christianity_Seventh_day_Adventist_Total,2011_Census_Christianity_Uniting_Church_0_14_years,2011_Census_Christianity_Uniting_Church_15_24_years,2011_Census_Christianity_Uniting_Church_25_34_years,2011_Census_Christianity_Uniting_Church_35_44_years,2011_Census_Christianity_Uniting_Church_45_54_years,2011_Census_Christianity_Uniting_Church_55_64_years,2011_Census_Christianity_Uniting_Church_65_74_years,2011_Census_Christianity_Uniting_Church_75_84_years,2011_Census_Christianity_Uniting_Church_85_years_and_over,2011_Census_Christianity_Uniting_Church_Total,2011_Census_Christianity_Christian_nfd_0_14_years,2011_Census_Christianity_Christian_nfd_15_24_years,2011_Census_Christianity_Christian_nfd_25_34_years,2011_Census_Christianity_Christian_nfd_35_44_years,2011_Census_Christianity_Christian_nfd_45_54_years,2011_Census_Christianity_Christian_nfd_55_64_years,2011_Census_Christianity_Christian_nfd_65_74_years,2011_Census_Christianity_Christian_nfd_75_84_years,2011_Census_Christianity_Christian_nfd_85_years_and_over,2011_Census_Christianity_Christian_nfd_Total,2011_Census_Christianity_Other_Christian_0_14_years,2011_Census_Christianity_Other_Christian_15_24_years,2011_Census_Christianity_Other_Christian_25_34_years,2011_Census_Christianity_Other_Christian_35_44_years,2011_Census_Christianity_Other_Christian_45_54_years,2011_Census_Christianity_Other_Christian_55_64_years,2011_Census_Christianity_Other_Christian_65_74_years,2011_Census_Christianity_Other_Christian_75_84_years,2011_Census_Christianity_Other_Christian_85_years_and_over,2011_Census_Christianity_Other_Christian_Total,2011_Census_Christianity_Total_0_14_years,2011_Census_Christianity_Total_15_24_years,2011_Census_Christianity_Total_25_34_years,2011_Census_Christianity_Total_35_44_years,2011_Census_Christianity_Total_45_54_years,2011_Census_Christianity_Total_55_64_years,2011_Census_Christianity_Total_65_74_years,2011_Census_Christianity_Total_75_84_years,2011_Census_Christianity_Total_85_years_and_over,2011_Census_Christianity_Total_Total,2011_Census_Hinduism_0_14_years,2011_Census_Hinduism_15_24_years,2011_Census_Hinduism_25_34_years,2011_Census_Hinduism_35_44_years,2011_Census_Hinduism_45_54_years,2011_Census_Hinduism_55_64_years,2011_Census_Hinduism_65_74_years,2011_Census_Hinduism_75_84_years,2011_Census_Hinduism_85_years_and_over,2011_Census_Hinduism_Total,2011_Census_Islam_0_14_years,2011_Census_Islam_15_24_years,2011_Census_Islam_25_34_years,2011_Census_Islam_35_44_years,2011_Census_Islam_45_54_years,2011_Census_Islam_55_64_years,2011_Census_Islam_65_74_years,2011_Census_Islam_75_84_years,2011_Census_Islam_85_years_and_over,2011_Census_Islam_Total,2011_Census_Judaism_0_14_years,2011_Census_Judaism_15_24_years,2011_Census_Judaism_25_34_years,2011_Census_Judaism_35_44_years,2011_Census_Judaism_45_54_years,2011_Census_Judaism_55_64_years,2011_Census_Judaism_65_74_years,2011_Census_Judaism_75_84_years,2011_Census_Judaism_85_years_and_over,2011_Census_Judaism_Total,2011_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_0_14_years,2011_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_15_24_years,2011_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_25_34_years,2011_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_35_44_years,2011_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_45_54_years,2011_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_55_64_years,2011_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_65_74_years,2011_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_75_84_years,2011_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_85_years_and_over,2011_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_Total,2011_Census_Other_Religions_Other_Religious_Groups_0_14_years,2011_Census_Other_Religions_Other_Religious_Groups_15_24_years,2011_Census_Other_Religions_Other_Religious_Groups_25_34_years,2011_Census_Other_Religions_Other_Religious_Groups_35_44_years,2011_Census_Other_Religions_Other_Religious_Groups_45_54_years,2011_Census_Other_Religions_Other_Religious_Groups_55_64_years,2011_Census_Other_Religions_Other_Religious_Groups_65_74_years,2011_Census_Other_Religions_Other_Religious_Groups_75_84_years,2011_Census_Other_Religions_Other_Religious_Groups_85_years_and_over,2011_Census_Other_Religions_Other_Religious_Groups_Total,2011_Census_Other_Religions_Total_0_14_years,2011_Census_Other_Religions_Total_15_24_years,2011_Census_Other_Religions_Total_25_34_years,2011_Census_Other_Religions_Total_35_44_years,2011_Census_Other_Religions_Total_45_54_years,2011_Census_Other_Religions_Total_55_64_years,2011_Census_Other_Religions_Total_65_74_years,2011_Census_Other_Religions_Total_75_84_years,2011_Census_Other_Religions_Total_85_years_and_over,2011_Census_Other_Religions_Total_Total,2011_Census_No_religion_0_14_years,2011_Census_No_religion_15_24_years,2011_Census_No_religion_25_34_years,2011_Census_No_religion_35_44_years,2011_Census_No_religion_45_54_years,2011_Census_No_religion_55_64_years,2011_Census_No_religion_65_74_years,2011_Census_No_religion_75_84_years,2011_Census_No_religion_85_years_and_over,2011_Census_No_religion_Total,2011_Census_Other_religious_affiliation_0_14_years,2011_Census_Other_religious_affiliation_15_24_years,2011_Census_Other_religious_affiliation_25_34_years,2011_Census_Other_religious_affiliation_35_44_years,2011_Census_Other_religious_affiliation_45_54_years,2011_Census_Other_religious_affiliation_55_64_years,2011_Census_Other_religious_affiliation_65_74_years,2011_Census_Other_religious_affiliation_75_84_years,2011_Census_Other_religious_affiliation_85_years_and_over,2011_Census_Other_religious_affiliation_Total,2011_Census_Religious_affiliation_not_stated_0_14_years,2011_Census_Religious_affiliation_not_stated_15_24_years,2011_Census_Religious_affiliation_not_stated_25_34_years,2011_Census_Religious_affiliation_not_stated_35_44_years,2011_Census_Religious_affiliation_not_stated_45_54_years,2011_Census_Religious_affiliation_not_stated_55_64_years,2011_Census_Religious_affiliation_not_stated_65_74_years,2011_Census_Religious_affiliation_not_stated_75_84_years,2011_Census_Religious_affiliation_not_stated_85_years_and_over,2011_Census_Religious_affiliation_not_stated_Total,2011_Census_Overseas_visitors_0_14_years,2011_Census_Overseas_visitors_15_24_years,2011_Census_Overseas_visitors_25_34_years,2011_Census_Overseas_visitors_35_44_years,2011_Census_Overseas_visitors_45_54_years,2011_Census_Overseas_visitors_55_64_years,2011_Census_Overseas_visitors_65_74_years,2011_Census_Overseas_visitors_75_84_years,2011_Census_Overseas_visitors_85_years_and_over,2011_Census_Overseas_visitors_Total,2011_Census_Total_0_14_years,2011_Census_Total_15_24_years,2011_Census_Total_25_34_years,2011_Census_Total_35_44_years,2011_Census_Total_45_54_years,2011_Census_Total_55_64_years,2011_Census_Total_65_74_years,2011_Census_Total_75_84_years,2011_Census_Total_85_years_and_over,2011_Census_Total_Total
30202,26,14,31,19,12,16,9,5,6,138,491,391,385,532,551,582,501,478,266,4177,297,213,249,208,182,132,72,46,14,1413,16,21,16,18,18,17,10,7,0,123,7671,4906,5480,6517,5815,4920,3830,3306,1478,43923,125,88,230,123,59,33,13,11,3,685,137,106,159,89,54,31,14,3,0,593,9,10,11,13,9,13,0,4,3,72,5,0,4,3,0,0,0,0,0,12,59,111,208,72,48,29,14,10,3,554,64,111,212,75,48,29,14,10,3,566,2823,2401,3156,2291,1381,901,375,247,84,13659,83,134,172,119,68,30,4,4,0,614,879,659,743,671,610,435,358,410,359,5124,43,128,100,61,56,66,41,12,4,511,11912,8657,10456,10116,8229,6561,4697,4025,1944,66597
30203,14,11,28,13,8,11,12,3,3,103,252,210,261,271,327,271,219,126,60,1997,121,130,126,103,83,49,33,10,5,660,3,3,13,8,6,10,0,0,3,46,3410,2734,3077,3328,3072,2656,1797,1140,606,21820,130,89,289,92,59,18,6,3,0,686,75,46,103,44,19,16,9,0,0,312,5,3,3,7,5,3,3,0,0,29,0,0,3,0,0,0,0,0,0,3,74,158,319,62,40,24,10,0,3,690,74,158,322,62,40,24,10,0,3,693,1331,1238,1783,1260,803,540,203,82,39,7279,24,59,97,49,30,12,0,6,0,277,525,411,463,407,313,267,133,88,58,2665,25,90,66,50,47,53,19,9,0,359,5660,4906,6323,5391,4458,3650,2209,1338,709,34644
30204,33,24,30,25,23,23,5,8,4,175,459,328,332,451,536,489,409,300,104,3408,294,177,202,171,136,142,68,32,23,1245,16,17,6,21,25,11,8,3,3,110,5992,3962,4001,4845,5044,4400,3081,2200,908,34433,127,64,186,102,57,44,11,3,3,597,91,57,75,67,40,13,3,5,0,351,3,4,0,0,4,5,0,0,0,16,5,0,0,0,0,0,3,0,0,8,69,99,205,84,45,22,13,13,3,553,74,99,205,84,45,22,16,13,3,561,2644,1707,2006,1896,1283,848,407,212,79,11082,48,102,94,83,46,23,12,4,3,415,849,510,489,548,481,443,276,299,198,4093,47,95,62,39,38,44,40,10,0,375,9954,6659,7239,7788,7145,5893,3872,2755,1198,52503
30301,31,24,23,21,25,12,8,4,0,148,370,277,265,407,377,408,233,205,99,2641,222,168,176,160,159,114,48,17,3,1067,8,6,16,11,12,5,6,0,3,67,6092,4139,3769,4759,4658,3704,2374,1861,817,32173,96,80,124,98,82,38,18,8,0,544,110,77,78,73,47,27,12,3,0,427,22,10,10,17,8,11,6,8,3,95,6,3,0,0,0,0,0,0,0,9,42,82,137,53,49,24,16,6,3,412,48,85,137,53,49,24,16,6,3,421,1830,1485,1890,1536,967,685,260,131,54,8838,29,89,96,59,32,20,8,3,0,336,562,391,405,407,300,290,158,142,69,2724,54,105,67,28,34,40,28,8,5,369,8951,6600,6710,7174,6308,4951,2929,2195,959,46777
30302,13,22,40,24,11,19,6,7,7,149,309,307,420,464,420,354,251,207,129,2861,194,199,262,183,134,112,56,23,13,1176,16,14,33,9,19,12,7,5,3,118,6036,4717,5904,5869,5075,4156,2646,2084,1047,37534,158,168,645,134,47,31,13,3,3,1202,376,225,385,218,119,67,23,10,4,1427,21,11,19,16,18,13,8,3,4,113,0,0,3,0,0,0,0,0,0,3,69,208,376,96,64,32,15,5,3,868,69,208,379,96,64,32,15,5,3,871,2380,3488,4524,2843,1662,1094,422,208,100,16721,80,235,265,151,79,29,13,8,0,860,870,780,1134,778,640,491,291,240,140,5364,68,222,191,77,90,95,41,11,3,798,10189,10360,13927,10438,7989,6143,3531,2602,1309,66488
30303,127,116,81,93,88,67,46,25,9,652,473,399,361,467,484,507,466,302,119,3578,522,409,336,344,300,220,109,57,7,2304,17,16,10,28,14,12,18,13,3,131,7105,5451,4753,5648,5504,4916,3700,2427,980,40484,226,199,480,181,127,84,44,13,3,1357,499,383,409,242,182,135,42,7,0,1899,10,7,7,7,12,15,4,7,4,73,5,0,0,3,0,3,0,0,0,11,134,231,367,100,68,53,25,14,3,995,139,231,367,103,68,56,25,14,3,1006,2377,3005,2847,1858,1411,878,459,219,81,13135,62,113,141,77,48,24,15,3,0,483,787,750,730,526,489,370,261,239,167,4319,72,333,156,90,112,127,74,27,0,991,11623,10966,10437,9121,8308,6902,4734,3010,1251,66352
30304,12,23,15,14,8,17,9,11,3,112,323,238,217,322,309,269,242,211,92,2223,210,165,147,153,127,95,42,24,4,967,17,14,8,17,17,11,9,4,0,97,3771,2649,2551,3181,2888,2261,1820,1463,656,21240,103,135,379,79,23,29,7,3,3,761,206,162,228,122,65,31,11,3,0,828,0,5,11,4,7,5,0,0,0,32,0,0,0,3,0,0,0,0,0,3,35,112,181,50,22,12,3,3,3,421,35,112,181,53,22,12,3,3,3,424,1602,1908,1835,1429,893,577,197,133,40,8614,32,78,96,74,31,15,9,5,0,340,524,517,546,413,321,251,198,107,63,2940,56,239,119,60,42,53,19,9,3,600,6473,5999,6182,5628,4448,3368,2311,1741,780,36930
30305,88,46,47,42,42,26,15,3,4,313,416,368,302,388,414,325,213,91,57,2574,371,249,273,229,217,128,75,17,13,1572,47,33,30,21,22,10,13,9,0,185,6250,4145,4110,4621,4516,3685,2011,1000,464,30802,351,191,387,301,203,129,41,14,0,1617,598,394,334,284,228,114,38,19,7,2016,4,8,8,4,7,8,0,0,0,39,0,0,0,0,0,0,0,0,0,0,160,141,268,110,63,47,22,3,0,814,160,141,268,110,63,47,22,3,0,814,2615,2039,2371,1579,1131,686,261,108,41,10831,47,59,78,76,40,10,10,0,0,320,920,620,695,562,421,358,148,113,91,3928,55,84,66,50,60,158,69,19,7,568,11432,8097,8930,8065,7129,5522,2718,1320,614,53827
30306,60,39,39,28,40,31,14,13,0,264,341,353,228,291,342,395,270,121,77,2418,330,242,253,203,174,145,72,42,13,1474,9,0,8,8,10,17,12,3,3,70,3907,3282,2816,3019,3229,3262,2121,1109,505,23250,240,152,336,202,116,58,30,10,3,1147,920,521,449,383,289,141,51,18,6,2778,3,8,4,3,0,8,9,0,3,38,3,0,0,0,0,3,0,0,0,6,130,261,437,100,63,45,18,13,3,1070,133,261,437,100,63,48,18,13,3,1076,1879,2643,2353,1410,1073,738,294,131,38,10559,42,71,59,42,22,21,9,6,4,276,602,581,553,361,354,308,140,103,79,3081,74,194,187,66,80,166,84,35,3,889,8311,8351,7976,6146,5770,5174,2890,1487,668,46773
30401,15,6,7,6,5,7,0,3,0,49,380,261,183,308,388,350,246,129,85,2330,155,87,110,125,85,91,41,7,10,711,10,9,14,9,10,4,5,5,0,66,3869,2314,2052,2942,3065,2826,1577,777,424,19846,188,154,118,167,168,98,29,20,7,949,108,52,78,66,48,32,14,0,0,398,22,16,12,16,9,19,4,3,0,101,0,0,0,0,0,0,0,0,0,0,62,34,48,49,46,35,12,5,0,291,62,34,48,49,46,35,12,5,0,291,1638,1167,1103,1111,879,598,261,109,72,6938,21,35,31,42,32,15,3,0,3,182,362,251,210,234,249,210,79,66,41,1702,59,86,52,33,29,46,42,9,0,356,6489,4248,3832,4853,4764,4039,2081,1031,560,31897
30402,3,3,4,3,3,3,4,3,0,26,573,391,194,455,477,441,418,235,94,3278,285,162,111,144,167,142,60,30,4,1105,26,10,10,15,11,18,8,3,3,104,5824,3511,1881,3937,4281,3529,2505,1283,485,27236,127,86,71,99,110,52,35,20,3,603,56,23,33,42,41,19,3,3,0,220,37,27,13,24,37,38,9,0,0,185,0,0,0,0,0,3,0,0,0,3,28,54,44,35,37,41,4,7,0,250,28,54,44,35,37,44,4,7,0,253,2527,1901,1165,1725,1533,1136,571,197,67,10822,34,89,38,47,39,22,4,7,0,280,515,341,181,304,310,270,198,165,248,2532,37,139,63,33,54,53,55,17,4,455,9272,6252,3574,6387,6594,5273,3428,1710,807,43297
30403,5,10,8,10,8,5,0,3,4,53,349,503,237,322,345,377,261,177,101,2672,146,278,189,94,113,95,53,24,12,1004,13,4,15,13,16,10,7,5,3,86,3812,5676,3095,2994,3051,2769,1805,1277,607,25086,134,163,287,121,64,17,8,11,0,805,301,351,423,186,26,15,6,3,0,1311,20,23,12,18,11,18,11,8,3,124,0,3,3,0,0,0,0,0,0,6,23,101,86,39,35,21,7,4,3,319,23,104,89,39,35,21,7,4,3,325,1726,4593,3057,1556,1197,967,415,195,77,13783,31,236,124,58,38,20,4,0,0,511,498,989,681,427,356,343,180,147,153,3774,65,668,262,97,73,97,49,8,3,1322,6738,13263,8365,5685,4971,4387,2516,1669,850,48444
30404,6,9,4,4,3,3,3,5,0,37,457,318,294,440,447,434,336,231,116,3073,201,178,147,149,132,83,53,30,11,984,20,26,15,13,19,15,13,3,3,127,6026,4038,3444,4617,4192,3577,2423,1561,812,30690,41,40,76,37,36,14,5,4,0,253,22,24,20,29,19,6,3,0,0,123,8,16,4,10,19,13,4,0,6,80,3,0,0,0,0,3,0,0,0,6,28,45,65,52,35,22,14,0,3,264,31,45,65,52,35,25,14,0,3,270,2694,2033,2052,1932,1256,935,374,178,63,11517,79,116,93,92,53,23,3,4,3,466,581,408,325,386,294,268,162,144,133,2701,25,106,59,31,22,31,24,6,0,304,9561,6894,6227,7310,6013,4958,3039,1904,1024,46930
30501,8,15,25,10,14,5,8,0,0,85,81,224,386,289,363,356,176,79,64,2018,95,226,290,191,154,112,41,17,7,1133,5,14,23,10,10,11,9,3,3,88,2142,3888,6939,4573,4476,3965,2404,1293,809,30489,122,184,531,159,63,36,12,7,0,1114,130,255,415,136,80,31,15,4,3,1069,7,17,61,26,26,32,23,9,3,204,0,0,0,0,3,0,0,0,0,3,26,99,203,85,42,34,10,5,3,507,26,99,203,85,45,34,10,5,3,510,1347,4072,6532,3067,2089,1531,511,179,51,19379,36,239,317,190,75,45,12,5,0,919,725,1802,2907,1768,1465,1115,525,269,150,10726,201,1628,1537,538,644,420,200,61,6,5235,4932,12620,20194,10927,9260,7416,3805,1862,1034,72050
30502,9,7,15,7,4,8,0,3,0,53,246,178,303,356,315,198,132,92,37,1857,83,79,150,88,60,55,24,12,5,556,13,3,15,13,4,8,4,3,0,63,4187,2719,3865,3971,3216,2195,1200,810,349,22512,57,50,133,43,18,12,3,0,0,316,68,50,68,47,21,4,7,0,0,265,12,4,23,13,3,3,3,3,3,67,0,3,0,3,3,3,0,0,0,12,21,76,126,46,22,11,0,0,0,302,21,79,126,49,25,14,0,0,0,314,1605,1603,2669,1710,998,644,186,86,20,9521,37,115,161,74,36,22,5,5,3,458,508,443,647,497,355,291,133,72,41,2987,50,148,105,35,21,42,20,13,4,438,6578,5285,7967,6555,4779,3292,1573,1001,425,37455
30503,9,15,16,13,13,4,9,4,3,86,478,408,472,626,580,424,301,181,106,3576,203,219,279,183,143,127,82,29,10,1275,8,9,18,24,23,22,3,3,0,110,7720,5967,7097,7434,6661,5079,3099,2024,961,46042,143,207,575,122,53,29,12,5,3,1149,222,251,393,118,38,15,3,7,0,1047,15,20,24,17,27,29,9,7,3,151,3,0,0,3,0,0,0,0,0,6,61,190,265,99,57,32,6,8,0,718,64,190,265,102,57,32,6,8,0,724,2713,3992,5239,3183,2065,1396,513,198,89,19388,68,226,246,144,87,39,8,5,0,823,802,1021,1239,906,766,627,354,251,130,6096,73,349,250,125,98,130,46,23,5,1099,11930,12459,15720,12435,10023,7500,4091,2536,1194,77888
30504,5,18,14,4,5,4,3,3,0,56,332,288,307,389,361,302,231,125,86,2421,128,204,210,129,122,77,45,10,3,928,13,12,17,11,12,7,8,3,0,83,5400,4712,4784,4626,4116,3105,1884,1187,528,30342,52,84,249,64,25,17,6,3,0,500,77,97,117,57,25,3,6,3,6,391,7,24,22,8,16,15,21,5,0,118,0,3,0,0,0,0,0,0,0,3,24,90,111,43,20,20,6,3,0,317,24,93,111,43,20,20,6,3,0,320,2530,3711,4099,2490,1587,1291,439,140,59,16346,51,230,222,123,47,40,10,5,0,728,572,686,852,614,411,419,228,144,65,3991,77,258,202,110,111,86,24,12,6,886,8861,10100,10938,8290,6478,5082,2643,1513,664,54569
30601,46,22,32,31,25,12,8,4,3,183,400,237,175,368,407,375,287,105,19,2373,298,151,154,186,163,130,56,23,3,1164,8,3,8,3,17,9,3,0,3,54,5653,3062,3006,4548,4835,4138,2643,1060,295,29240,29,21,32,23,16,10,7,3,0,141,32,15,19,29,26,7,3,3,0,134,10,3,7,17,14,28,12,7,0,98,0,0,0,0,0,0,3,0,0,3,32,34,44,35,48,37,5,12,3,250,32,34,44,35,48,37,8,12,3,253,3676,1740,1973,2452,2030,1396,644,185,46,14142,80,80,105,90,75,37,16,4,0,487,1070,534,499,709,697,579,373,170,91,4722,303,345,202,211,334,253,181,98,10,1937,11004,5895,5981,8312,8237,6610,3920,1549,449,51957
30602,179,79,81,76,67,56,20,21,7,586,780,413,510,623,672,734,431,241,98,4502,523,338,333,271,257,193,116,42,9,2082,40,19,21,33,14,14,6,0,0,147,12137,6904,7376,8562,8564,7696,4871,2612,950,59672,112,84,140,101,54,24,14,4,0,533,92,49,55,76,37,25,13,8,0,355,4,4,6,11,6,10,7,7,8,63,6,5,8,3,3,3,0,0,0,28,140,147,192,151,101,82,24,20,4,861,146,152,200,154,104,85,24,20,4,889,5372,3316,4162,3626,2771,1910,893,314,116,22480,169,174,229,194,104,61,22,7,5,965,2926,1808,2104,1911,1813,1508,973,491,185,13719,609,1738,1362,734,865,685,410,151,6,6560,21818,14420,15966,15789,14565,12166,7297,3630,1280,106931
30603,39,24,11,21,18,23,12,7,5,160,261,177,129,230,338,414,355,127,35,2066,165,97,64,93,95,81,56,18,5,674,3,5,0,5,7,3,8,4,0,35,4532,2576,2096,2946,3839,3846,3052,1535,466,24888,4,6,14,6,0,7,3,0,0,40,4,0,15,6,5,4,4,0,0,38,5,0,0,0,0,5,4,0,0,14,0,0,3,3,0,0,0,0,0,6,112,133,193,86,78,40,15,5,3,665,112,133,196,89,78,40,15,5,3,671,1593,817,796,805,892,759,416,155,45,6278,32,44,47,32,41,28,14,5,0,243,659,333,294,346,404,394,316,155,46,2947,59,202,163,70,79,53,42,13,0,681,7044,4147,3649,4345,5392,5190,3881,1871,560,36079
30604,11,6,9,4,3,5,3,3,0,44,90,32,63,79,123,197,167,81,18,850,54,12,32,37,42,40,25,8,3,253,3,0,3,4,8,3,3,0,3,27,1179,628,813,1137,1346,1584,1299,505,102,8593,0,6,14,0,0,0,0,0,0,20,3,0,10,3,7,0,3,0,0,26,5,6,6,11,12,23,20,17,5,105,0,0,0,3,0,0,3,0,0,6,7,7,7,13,13,4,8,0,0,59,7,7,7,16,13,4,11,0,0,65,832,382,676,655,607,573,307,80,17,4129,22,25,39,32,21,17,4,0,0,160,369,212,297,314,358,325,239,88,20,2222,319,425,349,349,450,382,204,84,14,2576,2748,1712,2246,2549,2845,2953,2096,774,158,18081
30605,276,151,118,100,102,78,33,28,7,893,327,160,132,271,430,464,400,200,67,2451,285,116,101,129,146,180,96,39,11,1103,14,5,8,3,7,8,9,0,0,54,4308,2215,1910,2835,3465,3912,3245,1714,515,24119,12,8,19,14,6,12,0,0,0,71,40,19,24,27,9,19,19,4,6,167,4,0,0,0,3,8,3,0,0,18,0,0,3,4,0,3,0,0,0,10,46,23,33,31,49,30,12,3,3,230,46,23,36,35,49,33,12,3,3,240,2516,1194,973,1210,1287,1109,691,232,48,9260,76,55,71,72,54,33,20,10,0,391,841,400,342,437,495,535,383,243,145,3821,29,146,116,25,55,54,38,8,0,471,7914,4095,3538,4715,5502,5798,4431,2225,717,38935
30701,18,12,12,16,12,26,13,4,0,113,439,244,350,436,501,495,374,130,56,3025,250,108,130,133,115,118,68,18,9,949,15,3,19,4,8,3,4,0,0,56,6927,3258,4030,4865,5018,4580,3283,1619,519,34099,6,8,19,5,0,3,0,0,0,41,9,3,18,5,9,6,3,0,0,53,0,0,0,0,6,0,0,0,0,6,0,3,0,5,0,0,0,0,0,8,5,10,14,23,12,16,6,0,0,86,5,13,14,28,12,16,6,0,0,94,1890,979,1046,857,719,522,210,91,23,6337,21,37,46,27,20,16,6,3,0,176,1059,582,677,709,668,538,392,174,63,4862,7,95,87,24,34,24,23,7,5,306,9934,4987,5978,6534,6508,5717,3927,1898,610,46093
30702,15,3,18,11,7,18,18,8,3,101,481,297,287,368,452,488,390,181,88,3032,337,166,147,126,162,143,97,53,10,1241,6,3,4,6,9,3,5,3,5,44,6427,3336,2932,4025,4261,4034,3081,1673,615,30384,14,4,19,9,8,3,0,0,0,57,0,4,10,10,5,6,0,0,0,35,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,6,7,11,20,25,8,17,3,0,0,91,7,11,20,25,11,17,6,0,0,97,1602,800,742,680,591,452,240,87,28,5222,36,40,18,35,21,18,10,7,3,188,1008,486,429,570,502,441,295,187,90,4008,7,34,31,11,11,16,3,4,0,117,9119,4734,4226,5393,5429,4997,3649,1958,736,40241
30703,42,33,16,29,31,28,32,22,10,243,495,299,248,338,483,542,387,232,109,3133,229,123,106,100,132,172,114,41,9,1026,6,3,0,7,3,7,3,6,3,38,5444,2915,2336,3320,4031,4378,3349,1823,712,28308,9,3,18,14,5,3,3,0,0,55,11,5,3,9,5,3,3,0,0,39,0,0,3,0,0,0,0,3,0,6,0,0,0,0,3,3,0,0,0,6,10,17,18,22,33,26,9,6,0,141,10,17,18,22,36,29,9,6,0,147,1759,880,717,740,726,712,330,151,40,6055,47,32,29,44,33,25,13,6,3,232,639,289,284,320,360,366,309,186,102,2855,22,74,66,9,3,18,4,0,3,199,7954,4232,3504,4517,5227,5560,4028,2175,860,38057
30801,16,6,19,18,11,6,8,3,0,87,485,270,388,447,483,359,216,70,10,2728,321,176,167,172,123,97,46,11,0,1113,9,6,8,10,13,3,3,4,0,56,4569,2569,3466,3576,3618,2732,1441,465,111,22547,28,8,28,17,10,3,0,0,0,94,22,4,16,12,8,5,0,0,4,71,0,0,0,3,3,0,0,0,0,6,0,0,0,0,3,3,0,0,0,6,7,6,34,12,12,8,3,0,0,82,7,6,34,12,15,11,3,0,0,88,1860,1061,1374,957,761,422,186,42,3,6666,26,36,56,32,24,19,3,0,0,196,802,663,765,764,757,503,243,75,20,4592,20,54,61,19,20,31,22,10,0,237,7362,4425,5840,5440,5241,3739,1905,595,138,34685
30802,21,15,19,17,26,25,10,5,3,141,863,527,570,779,950,795,457,213,63,5217,424,243,235,232,247,156,75,17,3,1632,32,16,14,30,23,16,11,11,0,153,9341,5148,5697,7302,8030,6562,3972,1785,505,48342,55,15,87,39,21,10,3,0,0,230,53,19,75,31,13,12,5,0,0,208,6,8,0,6,6,3,0,0,0,29,0,3,3,0,3,0,0,0,0,9,45,23,39,43,47,22,5,0,0,224,45,26,42,43,50,22,5,0,0,233,5071,2779,2942,2456,1851,1175,454,161,40,16929,82,81,130,95,75,30,5,0,0,498,1849,1059,1153,1170,1158,885,539,253,65,8131,48,206,153,57,76,92,49,14,0,695,16642,9395,10395,11316,11358,8831,5044,2213,610,75804
30803,63,37,30,43,38,44,29,25,17,326,1232,922,757,1034,1484,1423,1080,670,206,8808,768,438,358,374,444,295,171,70,21,2939,46,32,24,21,27,29,23,11,0,213,13796,9271,7685,9372,11112,10097,7414,4400,1325,74472,93,38,169,82,33,13,13,0,0,441,98,49,123,87,35,17,7,0,0,416,8,0,5,0,9,4,3,4,0,33,12,0,4,4,7,0,0,0,0,27,78,58,86,79,55,42,13,3,4,418,90,58,90,83,62,42,13,3,4,445,6136,3726,3518,2638,2305,1657,787,306,79,21152,116,134,125,99,87,44,18,9,0,632,2481,1567,1459,1348,1477,1261,912,667,432,11604,65,124,116,73,72,58,46,21,0,575,23016,15067,13466,13956,15313,13269,9241,5414,1840,110582
30901,10,11,7,8,7,13,5,6,0,67,367,242,276,364,420,552,465,442,151,3279,244,203,221,181,179,162,110,45,9,1354,11,7,14,9,10,18,4,4,0,77,5120,3963,4674,5068,5203,5757,5101,3480,1220,39586,35,39,71,31,24,16,7,3,0,226,54,25,59,46,29,16,13,0,0,242,23,14,29,19,30,43,37,46,21,262,4,0,0,0,3,0,0,0,0,7,24,66,118,45,20,43,15,8,7,346,28,66,118,45,23,43,15,8,7,353,2373,2021,2882,2024,1337,1131,613,339,118,12838,63,132,204,125,88,28,11,0,3,654,990,910,1387,1077,948,849,638,504,254,7557,395,265,348,384,410,470,509,314,50,3145,9166,7553,10009,9007,8251,8480,6993,4712,1676,65847
