region_id,2006_Census_Dwelling_structure_not_stated_Number_of_persons_usually_resident_Five,2006_Census_Dwelling_structure_not_stated_Number_of_persons_usually_resident_Six_or_more,2006_Census_Dwelling_structure_not_stated_Total,2006_Census_Total_Number_of_persons_usually_resident_One,2006_Census_Total_Number_of_persons_usually_resident_Two,2006_Census_Total_Number_of_persons_usually_resident_Three,2006_Census_Total_Number_of_persons_usually_resident_Four,2006_Census_Total_Number_of_persons_usually_resident_Five,2006_Census_Total_Number_of_persons_usually_resident_Six_or_more,2006_Census_Total_Total,2011_Census_Separate_house_Number_of_persons_usually_resident_One,2011_Census_Separate_house_Number_of_persons_usually_resident_Two,2011_Census_Separate_house_Number_of_persons_usually_resident_Three,2011_Census_Separate_house_Number_of_persons_usually_resident_Four,2011_Census_Separate_house_Number_of_persons_usually_resident_Five,2011_Census_Separate_house_Number_of_persons_usually_resident_Six_or_more,2011_Census_Separate_house_Total,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_One_storey_Number_of_persons_usually_resident_One,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_One_storey_Number_of_persons_usually_resident_Two,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_One_storey_Number_of_persons_usually_resident_Three,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_One_storey_Number_of_persons_usually_resident_Four,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_One_storey_Number_of_persons_usually_resident_Five,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_One_storey_Number_of_persons_usually_resident_Six_or_more,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_One_storey_Total,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Two_or_more_storeys_Number_of_persons_usually_resident_One,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Two_or_more_storeys_Number_of_persons_usually_resident_Two,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Two_or_more_storeys_Number_of_persons_usually_resident_Three,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Two_or_more_storeys_Number_of_persons_usually_resident_Four,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Two_or_more_storeys_Number_of_persons_usually_resident_Five,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Two_or_more_storeys_Number_of_persons_usually_resident_Six_or_more,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Two_or_more_storeys_Total,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total_Number_of_persons_usually_resident_One,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total_Number_of_persons_usually_resident_Two,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total_Number_of_persons_usually_resident_Three,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total_Number_of_persons_usually_resident_Four,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total_Number_of_persons_usually_resident_Five,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total_Number_of_persons_usually_resident_Six_or_more,2011_Census_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total_Total,2011_Census_Flat_unit_or_apartment_In_a_one_or_two_storey_block_Number_of_persons_usually_resident_One,2011_Census_Flat_unit_or_apartment_In_a_one_or_two_storey_block_Number_of_persons_usually_resident_Two,2011_Census_Flat_unit_or_apartment_In_a_one_or_two_storey_block_Number_of_persons_usually_resident_Three,2011_Census_Flat_unit_or_apartment_In_a_one_or_two_storey_block_Number_of_persons_usually_resident_Four,2011_Census_Flat_unit_or_apartment_In_a_one_or_two_storey_block_Number_of_persons_usually_resident_Five,2011_Census_Flat_unit_or_apartment_In_a_one_or_two_storey_block_Number_of_persons_usually_resident_Six_or_more,2011_Census_Flat_unit_or_apartment_In_a_one_or_two_storey_block_Total,2011_Census_Flat_unit_or_apartment_In_a_three_storey_block_Number_of_persons_usually_resident_One,2011_Census_Flat_unit_or_apartment_In_a_three_storey_block_Number_of_persons_usually_resident_Two,2011_Census_Flat_unit_or_apartment_In_a_three_storey_block_Number_of_persons_usually_resident_Three,2011_Census_Flat_unit_or_apartment_In_a_three_storey_block_Number_of_persons_usually_resident_Four,2011_Census_Flat_unit_or_apartment_In_a_three_storey_block_Number_of_persons_usually_resident_Five,2011_Census_Flat_unit_or_apartment_In_a_three_storey_block_Number_of_persons_usually_resident_Six_or_more,2011_Census_Flat_unit_or_apartment_In_a_three_storey_block_Total,2011_Census_Flat_unit_or_apartment_In_a_four_or_more_storey_block_Number_of_persons_usually_resident_One,2011_Census_Flat_unit_or_apartment_In_a_four_or_more_storey_block_Number_of_persons_usually_resident_Two,2011_Census_Flat_unit_or_apartment_In_a_four_or_more_storey_block_Number_of_persons_usually_resident_Three,2011_Census_Flat_unit_or_apartment_In_a_four_or_more_storey_block_Number_of_persons_usually_resident_Four,2011_Census_Flat_unit_or_apartment_In_a_four_or_more_storey_block_Number_of_persons_usually_resident_Five,2011_Census_Flat_unit_or_apartment_In_a_four_or_more_storey_block_Number_of_persons_usually_resident_Six_or_more,2011_Census_Flat_unit_or_apartment_In_a_four_or_more_storey_block_Total,2011_Census_Flat_unit_or_apartment_Attached_to_a_house_Number_of_persons_usually_resident_One,2011_Census_Flat_unit_or_apartment_Attached_to_a_house_Number_of_persons_usually_resident_Two,2011_Census_Flat_unit_or_apartment_Attached_to_a_house_Number_of_persons_usually_resident_Three,2011_Census_Flat_unit_or_apartment_Attached_to_a_house_Number_of_persons_usually_resident_Four,2011_Census_Flat_unit_or_apartment_Attached_to_a_house_Number_of_persons_usually_resident_Five,2011_Census_Flat_unit_or_apartment_Attached_to_a_house_Number_of_persons_usually_resident_Six_or_more,2011_Census_Flat_unit_or_apartment_Attached_to_a_house_Total,2011_Census_Flat_unit_or_apartment_Total_Number_of_persons_usually_resident_One,2011_Census_Flat_unit_or_apartment_Total_Number_of_persons_usually_resident_Two,2011_Census_Flat_unit_or_apartment_Total_Number_of_persons_usually_resident_Three,2011_Census_Flat_unit_or_apartment_Total_Number_of_persons_usually_resident_Four,2011_Census_Flat_unit_or_apartment_Total_Number_of_persons_usually_resident_Five,2011_Census_Flat_unit_or_apartment_Total_Number_of_persons_usually_resident_Six_or_more,2011_Census_Flat_unit_or_apartment_Total_Total,2011_Census_Other_dwelling_Caravan_cabin_houseboat_Number_of_persons_usually_resident_One,2011_Census_Other_dwelling_Caravan_cabin_houseboat_Number_of_persons_usually_resident_Two,2011_Census_Other_dwelling_Caravan_cabin_houseboat_Number_of_persons_usually_resident_Three,2011_Census_Other_dwelling_Caravan_cabin_houseboat_Number_of_persons_usually_resident_Four,2011_Census_Other_dwelling_Caravan_cabin_houseboat_Number_of_persons_usually_resident_Five,2011_Census_Other_dwelling_Caravan_cabin_houseboat_Number_of_persons_usually_resident_Six_or_more,2011_Census_Other_dwelling_Caravan_cabin_houseboat_Total,2011_Census_Other_dwelling_Improvised_home_tent_sleepers_out_Number_of_persons_usually_resident_One,2011_Census_Other_dwelling_Improvised_home_tent_sleepers_out_Number_of_persons_usually_resident_Two,2011_Census_Other_dwelling_Improvised_home_tent_sleepers_out_Number_of_persons_usually_resident_Three,2011_Census_Other_dwelling_Improvised_home_tent_sleepers_out_Number_of_persons_usually_resident_Four,2011_Census_Other_dwelling_Improvised_home_tent_sleepers_out_Number_of_persons_usually_resident_Five,2011_Census_Other_dwelling_Improvised_home_tent_sleepers_out_Number_of_persons_usually_resident_Six_or_more,2011_Census_Other_dwelling_Improvised_home_tent_sleepers_out_Total,2011_Census_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc_Number_of_persons_usually_resident_One,2011_Census_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc_Number_of_persons_usually_resident_Two,2011_Census_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc_Number_of_persons_usually_resident_Three,2011_Census_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc_Number_of_persons_usually_resident_Four,2011_Census_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc_Number_of_persons_usually_resident_Five,2011_Census_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc_Number_of_persons_usually_resident_Six_or_more,2011_Census_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc_Total,2011_Census_Other_dwelling_Total_Number_of_persons_usually_resident_One,2011_Census_Other_dwelling_Total_Number_of_persons_usually_resident_Two,2011_Census_Other_dwelling_Total_Number_of_persons_usually_resident_Three,2011_Census_Other_dwelling_Total_Number_of_persons_usually_resident_Four,2011_Census_Other_dwelling_Total_Number_of_persons_usually_resident_Five,2011_Census_Other_dwelling_Total_Number_of_persons_usually_resident_Six_or_more,2011_Census_Other_dwelling_Total_Total,2011_Census_Dwelling_structure_not_stated_Number_of_persons_usually_resident_One,2011_Census_Dwelling_structure_not_stated_Number_of_persons_usually_resident_Two,2011_Census_Dwelling_structure_not_stated_Number_of_persons_usually_resident_Three,2011_Census_Dwelling_structure_not_stated_Number_of_persons_usually_resident_Four,2011_Census_Dwelling_structure_not_stated_Number_of_persons_usually_resident_Five,2011_Census_Dwelling_structure_not_stated_Number_of_persons_usually_resident_Six_or_more,2011_Census_Dwelling_structure_not_stated_Total,2011_Census_Total_Number_of_persons_usually_resident_One,2011_Census_Total_Number_of_persons_usually_resident_Two,2011_Census_Total_Number_of_persons_usually_resident_Three,2011_Census_Total_Number_of_persons_usually_resident_Four,2011_Census_Total_Number_of_persons_usually_resident_Five,2011_Census_Total_Number_of_persons_usually_resident_Six_or_more,2011_Census_Total_Total
30909,0,0,4,4955,6720,3075,2595,969,399,18713,1690,3740,2255,2130,856,411,11082,655,624,235,100,34,10,1658,504,650,402,222,54,23,1855,1159,1274,637,322,88,33,3513,833,567,173,70,19,0,1662,909,735,215,89,22,6,1976,777,973,256,91,15,4,2116,9,4,0,0,0,0,13,2528,2279,644,250,56,10,5767,32,17,9,0,4,0,62,0,0,0,0,0,0,0,9,14,0,3,0,0,26,41,31,9,3,4,0,88,6,3,0,3,3,0,15,5424,7327,3545,2708,1007,454,20465
30910,0,0,4,4003,5251,1594,1137,414,154,12553,709,1607,793,827,333,120,4389,250,180,73,50,21,0,574,370,606,277,174,56,18,1501,620,786,350,224,77,18,2075,416,357,127,37,10,6,953,756,751,170,62,12,6,1757,2089,2341,462,169,31,12,5104,4,0,0,0,0,0,4,3265,3449,759,268,53,24,7818,13,10,3,0,0,0,26,0,0,0,0,0,0,0,3,3,0,0,0,0,6,16,13,3,0,0,0,32,15,19,4,3,0,0,41,4625,5874,1909,1322,463,162,14355
31001,0,0,3,4041,5821,3305,3136,1563,1063,18929,3110,5347,3370,3305,1584,1197,17913,305,212,91,73,38,37,756,303,313,154,80,39,9,898,608,525,245,153,77,46,1654,197,119,45,13,5,3,382,59,37,16,3,0,0,115,0,0,0,0,0,0,0,0,3,3,3,0,0,9,256,159,64,19,5,3,506,220,81,10,0,0,0,311,4,5,0,0,0,0,9,0,0,0,0,0,3,3,224,86,10,0,0,3,323,0,5,3,3,0,0,11,4198,6122,3692,3480,1666,1249,20407
31002,0,0,6,3523,6543,2675,2507,1342,733,17323,3629,7335,2966,2751,1452,883,19016,123,45,10,3,4,3,188,3,0,0,0,0,3,6,126,45,10,3,4,6,194,140,52,10,8,0,0,210,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,9,143,58,10,8,0,3,222,243,91,9,3,5,5,356,7,14,4,9,0,0,34,12,8,9,0,0,0,29,262,113,22,12,5,5,419,12,12,6,7,7,0,44,4172,7563,3014,2781,1468,897,19895
31003,0,0,24,6526,10081,4998,4944,2297,1213,30059,5646,10070,5507,5166,2322,1410,30121,585,324,79,43,12,6,1049,310,203,66,35,10,0,624,895,527,145,78,22,6,1673,836,258,48,22,3,6,1173,38,20,12,0,0,0,70,12,16,4,0,0,0,32,17,4,0,0,0,0,21,903,298,64,22,3,6,1296,102,31,3,0,3,4,143,3,0,0,0,3,0,6,7,4,3,0,3,0,17,112,35,6,0,9,4,166,7,4,0,0,0,0,11,7563,10934,5722,5266,2356,1426,33267
31004,0,0,35,2615,4839,2945,2932,1375,905,15611,2660,5831,3800,3932,1847,1397,19467,254,227,77,37,17,6,618,178,241,120,62,21,8,630,432,468,197,99,38,14,1248,197,155,39,27,3,0,421,0,0,0,0,0,0,0,7,11,3,3,0,0,24,3,3,3,0,0,0,9,207,169,45,30,3,0,454,67,8,0,0,0,0,75,0,0,0,0,0,0,0,4,0,3,0,0,0,7,71,8,3,0,0,0,82,0,0,0,3,0,0,3,3370,6476,4045,4064,1888,1411,21254
31101,0,0,0,917,1471,573,510,266,162,3899,760,1473,648,583,303,181,3948,60,30,3,3,0,0,96,27,26,10,0,0,0,63,87,56,13,3,0,0,159,143,51,16,3,0,0,213,12,10,0,3,0,0,25,7,0,0,0,0,0,7,3,3,0,3,0,0,9,165,64,16,9,0,0,254,45,21,3,3,0,0,72,5,4,0,0,0,0,9,3,0,0,0,0,0,3,53,25,3,3,0,0,84,0,0,0,0,0,0,0,1065,1618,680,598,303,181,4445
31102,0,0,0,2619,3858,2025,1859,800,469,11630,1699,3705,1982,1805,897,492,10580,427,275,94,41,18,14,869,311,345,181,86,37,17,977,738,620,275,127,55,31,1846,317,174,68,30,9,4,602,29,25,3,3,0,0,60,13,11,3,0,0,0,27,7,3,0,5,0,0,15,366,213,74,38,9,4,704,16,4,0,3,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,7,0,3,0,0,26,0,3,3,0,0,0,6,2819,4548,2334,1973,961,527,13162
31103,0,0,3,2860,6185,4032,4093,2026,1341,20537,2825,6603,4201,4215,2160,1645,21649,175,122,41,24,14,5,381,89,136,83,43,9,7,367,264,258,124,67,23,12,748,98,45,16,9,3,3,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,3,4,0,3,30,109,54,19,13,3,6,204,140,32,3,0,0,0,175,0,0,0,0,0,3,3,0,0,0,0,0,0,0,140,32,3,0,0,3,178,0,3,0,0,0,4,7,3338,6950,4347,4295,2186,1670,22786
31104,0,0,0,858,2824,1766,2150,1070,599,9267,1064,3376,1997,2579,1265,792,11073,8,17,0,3,5,0,33,0,3,4,0,0,3,10,8,20,4,3,5,3,43,14,17,6,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,6,5,0,0,49,36,33,12,5,0,0,86,0,8,4,0,0,0,12,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,8,4,3,0,0,15,0,5,0,0,0,0,5,1108,3442,2017,2590,1270,795,11222
31105,0,0,0,2728,5351,3051,3186,1371,727,16414,2398,5300,3156,3222,1488,886,16450,231,142,47,21,8,7,456,372,426,193,87,31,28,1137,603,568,240,108,39,35,1593,89,45,10,12,0,0,156,3,5,0,0,0,0,8,0,0,0,0,0,0,0,12,3,4,0,0,0,19,104,53,14,12,0,0,183,110,41,0,0,0,0,151,3,0,0,0,0,0,3,5,0,0,0,0,0,5,118,41,0,0,0,0,159,0,3,0,0,0,0,3,3223,5965,3410,3342,1527,921,18388
31106,3,0,9,5448,8011,4409,3792,1845,1335,24840,3191,6609,3850,3601,1747,1462,20460,519,297,121,73,19,31,1060,962,875,378,195,59,18,2487,1481,1172,499,268,78,49,3547,696,366,166,111,43,9,1391,22,13,5,3,0,0,43,50,36,24,13,3,3,129,12,13,3,0,4,0,32,780,428,198,127,50,12,1595,78,16,0,3,0,0,97,0,3,0,0,0,0,3,18,5,3,0,0,0,26,96,24,3,3,0,0,126,7,4,0,0,0,0,11,5555,8237,4550,3999,1875,1523,25739
31201,0,0,9,2384,3575,1499,1713,865,387,10423,1652,3155,1559,1816,875,415,9472,137,148,34,18,9,7,353,90,108,25,20,9,4,256,227,256,59,38,18,11,609,304,142,33,24,4,4,511,8,5,0,0,0,0,13,17,15,3,5,0,0,40,4,0,0,0,0,0,4,333,162,36,29,4,4,568,224,171,27,13,9,0,444,26,16,5,3,0,3,53,4,3,5,4,3,3,22,254,190,37,20,12,6,519,12,11,0,0,0,0,23,2478,3774,1691,1903,909,436,11191
31202,0,0,23,6769,11830,5556,5851,2688,1280,33974,5105,11533,5723,6214,2892,1375,32842,621,550,166,81,28,16,1462,153,171,66,43,12,6,451,774,721,232,124,40,22,1913,1249,804,274,114,40,5,2486,42,43,11,13,0,0,109,135,147,53,15,6,0,356,11,3,3,0,0,0,17,1437,997,341,142,46,5,2968,362,228,28,13,0,6,637,29,25,10,14,6,3,87,33,21,4,6,4,0,68,424,274,42,33,10,9,792,16,16,7,3,3,0,45,7756,13541,6345,6516,2991,1411,38560
31203,0,0,3,1226,2283,915,822,277,107,5630,757,1892,783,740,296,108,4576,24,46,19,11,6,0,106,49,93,30,22,5,3,202,73,139,49,33,11,3,308,410,316,115,40,10,7,898,81,96,17,9,6,0,209,23,22,5,5,0,0,55,5,4,0,0,0,0,9,519,438,137,54,16,7,1171,110,81,10,3,3,0,207,9,10,0,0,0,0,19,6,5,5,0,3,0,19,125,96,15,3,6,0,245,6,0,4,3,0,0,13,1480,2565,988,833,329,118,6313
31301,0,0,0,2954,5242,1275,1002,515,249,11237,2113,4804,1354,1133,523,267,10194,342,334,27,13,3,3,722,114,106,10,9,3,0,242,456,440,37,22,6,3,964,419,203,33,10,4,0,669,128,109,13,5,0,0,255,30,38,7,3,3,0,81,7,4,3,0,0,0,14,584,354,56,18,7,0,1019,294,135,3,3,0,0,435,0,0,0,0,0,0,0,3,3,0,3,0,0,9,297,138,3,6,0,0,444,3,0,0,0,0,0,3,3453,5736,1450,1179,536,270,12624
31302,0,0,3,3062,5243,2723,2692,1292,767,15779,2523,5841,3299,3135,1529,1005,17332,634,292,79,65,20,11,1101,89,69,32,9,10,3,212,723,361,111,74,30,14,1313,453,199,55,32,13,8,760,62,37,13,0,0,0,112,8,0,0,0,0,0,8,4,3,0,3,0,0,10,527,239,68,35,13,8,890,41,17,3,3,0,0,64,3,0,0,0,0,0,3,18,20,10,3,3,0,54,62,37,13,6,3,0,121,3,3,4,3,0,0,13,3838,6481,3495,3253,1575,1027,19669
31303,0,0,6,696,1300,511,456,235,123,3321,730,1517,546,548,247,150,3738,20,10,3,0,0,0,33,0,0,0,0,0,0,0,20,10,3,0,0,0,33,11,6,3,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,14,9,3,4,0,0,30,20,5,4,0,0,0,29,0,0,0,0,0,0,0,6,3,0,0,0,0,9,26,8,4,0,0,0,38,0,0,0,3,0,0,3,790,1544,556,555,247,150,3842
31304,0,0,8,2492,5649,3064,3454,1545,848,17052,2492,5690,3038,3514,1656,991,17381,264,233,88,65,33,9,692,159,209,140,69,33,13,623,423,442,228,134,66,22,1315,85,96,35,25,15,3,259,26,13,5,6,0,0,50,0,0,0,0,0,0,0,5,4,0,0,0,4,13,116,113,40,31,15,7,322,122,35,3,6,0,0,166,4,0,0,0,0,0,4,3,5,0,0,3,0,11,129,40,3,6,3,0,181,0,0,3,4,0,0,7,3160,6285,3312,3689,1740,1020,19206
31305,0,0,8,6245,7488,2954,2391,1051,493,20622,3488,5989,2658,2472,1062,493,16162,768,462,96,47,11,5,1389,323,277,132,67,35,7,841,1091,739,228,114,46,12,2230,1410,655,154,42,14,3,2278,307,219,46,20,3,0,595,440,419,72,35,4,0,970,23,8,0,0,0,0,31,2180,1301,272,97,21,3,3874,127,76,3,3,0,3,212,4,0,0,0,0,0,4,15,10,3,4,0,0,32,146,86,6,7,0,3,248,0,0,0,0,0,0,0,6905,8115,3164,2690,1129,511,22514
31401,0,0,0,2674,7491,4241,5605,2414,906,23331,2533,7941,4644,6146,2562,1004,24830,265,163,48,19,11,0,506,265,176,53,15,5,4,518,530,339,101,34,16,4,1024,90,66,31,10,3,0,200,3,0,0,0,0,0,3,52,3,0,0,0,0,55,12,11,5,0,3,0,31,157,80,36,10,6,0,289,7,5,3,0,0,0,15,5,3,3,3,3,0,17,3,3,0,0,0,0,6,15,11,6,3,3,0,38,0,3,0,0,0,0,3,3235,8374,4787,6193,2587,1008,26184
31402,0,0,0,1871,4000,2133,2390,920,395,11709,1859,5068,3009,3332,1324,635,15227,529,410,94,34,7,5,1079,177,271,133,58,22,4,665,706,681,227,92,29,9,1744,143,109,35,14,3,0,304,30,14,3,0,0,0,47,81,49,0,0,0,0,130,3,3,3,0,0,0,9,257,175,41,14,3,0,490,172,48,4,0,0,0,224,0,0,0,0,0,0,0,4,3,0,0,3,0,10,176,51,4,0,3,0,234,3,13,5,7,3,3,34,3001,5988,3286,3445,1362,647,17729
31403,0,0,0,2310,3925,2113,2186,962,425,11921,1570,3709,2073,2016,891,454,10713,471,263,96,40,12,8,890,90,113,53,29,15,9,309,561,376,149,69,27,17,1199,385,190,62,20,6,3,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,0,16,394,194,65,20,6,3,682,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,7,4,3,0,4,0,0,11,0,0,0,0,0,0,0,2529,4282,2287,2109,924,474,12605
31501,19,18,311,1757,2107,1092,1112,655,985,7708,1333,1840,916,912,659,968,6628,59,41,18,11,5,5,139,78,98,39,17,5,15,252,137,139,57,28,10,20,391,242,243,110,72,29,47,743,4,0,0,0,0,3,7,6,4,0,0,0,0,10,0,5,3,0,4,3,15,252,252,113,72,33,53,775,134,80,16,13,8,0,251,32,9,4,5,0,0,50,17,17,8,4,0,3,49,183,106,28,22,8,3,350,23,19,0,0,0,0,42,1928,2356,1114,1034,710,1044,8186
31502,0,3,13,2307,2928,1444,1339,733,652,9403,1449,2433,1269,1264,693,649,7757,160,101,35,26,14,12,348,26,16,4,4,0,0,50,186,117,39,30,14,12,398,450,336,114,61,12,15,988,22,22,6,0,0,0,50,23,15,0,3,0,3,44,0,0,0,0,0,0,0,495,373,120,64,12,18,1082,249,148,15,20,4,4,440,30,11,3,0,0,0,44,13,19,3,3,3,0,41,292,178,21,23,7,4,525,16,17,3,3,4,0,43,2438,3118,1452,1384,730,683,9805
31503,0,3,3,2111,2458,1014,921,464,246,7214,1867,2342,948,887,433,258,6735,86,21,0,3,5,0,115,0,4,0,3,0,0,7,86,25,0,6,5,0,122,182,61,8,11,3,4,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,185,61,8,11,6,4,275,65,54,6,3,3,0,131,20,14,0,0,0,3,37,13,19,0,5,3,0,40,98,87,6,8,6,3,208,14,34,4,3,0,0,55,2250,2549,966,915,450,265,7395
31601,0,0,0,2914,5478,2251,2440,1079,352,14514,2122,5042,2393,2723,1171,437,13888,687,499,63,29,6,3,1287,164,216,83,50,7,0,520,851,715,146,79,13,3,1807,373,212,51,14,0,0,650,37,52,15,0,0,0,104,4,18,4,0,0,0,26,9,4,0,0,3,0,16,423,286,70,14,3,0,796,30,14,3,0,0,0,47,0,0,0,0,0,0,0,7,0,3,0,0,0,10,37,14,6,0,0,0,57,0,0,0,0,0,0,0,3433,6057,2615,2816,1187,440,16548
31602,0,0,9,5646,9832,3322,3148,1272,484,23704,3057,7580,3279,3535,1356,542,19349,1380,1129,147,54,17,4,2731,196,289,89,52,14,4,644,1576,1418,236,106,31,8,3375,569,435,94,24,12,0,1134,310,286,66,23,6,3,694,657,991,218,85,12,3,1966,17,0,3,3,3,3,29,1553,1712,381,135,33,9,3823,322,230,10,0,0,0,562,3,0,0,0,0,0,3,15,18,6,7,3,0,49,340,248,16,7,3,0,614,0,3,0,0,0,0,3,6526,10961,3912,3783,1423,559,27164
31603,0,0,6,5386,7962,2701,2143,803,282,19277,2012,4402,1957,1960,715,263,11309,714,606,123,49,9,3,1504,731,835,318,138,31,7,2060,1445,1441,441,187,40,10,3564,1154,1008,261,78,16,7,2524,554,670,145,48,16,0,1433,620,823,171,76,12,0,1702,20,8,3,0,0,0,31,2348,2509,580,202,44,7,5690,237,173,3,3,3,0,419,0,0,0,0,0,0,0,6,11,4,3,3,0,27,243,184,7,6,6,0,446,7,10,3,0,3,0,23,6055,8546,2988,2355,808,280,21032
31604,3,0,3,3959,7270,3005,2996,1317,624,19171,3282,7361,3066,3151,1350,665,18875,159,120,26,10,0,3,318,70,92,30,16,0,3,211,229,212,56,26,0,6,529,674,282,91,30,6,4,1087,21,11,4,0,0,0,36,0,0,0,0,0,0,0,26,21,0,9,0,0,56,721,314,95,39,6,4,1179,281,105,26,9,4,3,428,38,15,6,7,8,0,74,6,11,5,0,3,0,25,325,131,37,16,15,3,527,7,5,3,0,0,0,15,4564,8023,3257,3232,1371,678,21125
31605,0,0,6,3152,5278,1755,1550,558,187,12480,1722,4404,1679,1706,605,216,10332,551,368,34,16,3,0,972,356,453,115,37,8,4,973,907,821,149,53,11,4,1945,655,418,99,36,8,0,1216,122,156,32,19,3,0,332,46,57,11,4,0,0,118,4,4,0,0,0,0,8,827,635,142,59,11,0,1674,74,63,4,3,0,0,144,4,0,0,0,0,0,4,3,3,0,3,0,0,9,81,66,4,6,0,0,157,3,3,0,0,0,3,9,3540,5929,1974,1824,627,223,14117
31606,0,0,19,2658,5794,2160,2353,1088,473,14526,2671,6363,2404,2529,1096,514,15577,182,137,20,11,0,7,357,53,65,29,13,5,0,165,235,202,49,24,5,7,522,102,59,14,6,3,4,188,0,3,0,0,0,0,3,0,0,0,0,0,0,0,22,12,0,0,0,3,37,124,74,14,6,3,7,228,206,101,12,12,5,0,336,16,18,4,4,3,3,48,0,7,0,4,3,3,17,222,126,16,20,11,6,401,0,5,0,0,0,0,5,3252,6770,2483,2579,1115,534,16733
31701,0,0,5,11161,16453,7128,6847,3252,1548,46389,8371,15612,6984,6701,3397,1770,42835,962,564,154,73,32,14,1799,208,175,56,32,11,6,488,1170,739,210,105,43,20,2287,3052,1434,380,173,51,19,5109,63,24,5,0,0,0,92,120,66,11,6,4,0,207,8,3,3,3,3,0,20,3243,1527,399,182,58,19,5428,122,68,17,4,0,4,215,6,3,0,5,0,0,14,18,22,0,7,3,3,53,146,93,17,16,3,7,282,15,6,6,4,0,3,34,12945,17977,7616,7008,3501,1819,50866
31801,0,0,19,3855,5528,2101,2051,1089,593,15217,3035,5282,2016,1980,1012,602,13927,145,88,17,20,11,5,286,6,11,8,5,0,0,30,151,99,25,25,11,5,316,552,216,54,30,7,5,864,3,3,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,5,560,219,54,30,7,5,875,162,115,8,5,3,4,297,11,7,0,3,0,0,21,37,26,15,12,3,0,93,210,148,23,20,6,4,411,3,8,3,0,0,0,14,3959,5756,2121,2055,1036,616,15543
31802,3,0,9,11395,18872,8938,8566,3836,1857,53464,7763,17157,9355,8854,3982,2114,49225,896,680,233,106,34,10,1959,530,566,196,105,32,22,1451,1426,1246,429,211,66,32,3410,3062,1687,485,177,43,14,5468,458,510,132,50,7,4,1161,349,479,137,49,3,0,1017,28,17,4,4,3,4,60,3897,2693,758,280,56,22,7706,272,229,15,14,5,0,535,16,7,3,0,0,0,26,19,17,5,4,3,0,48,307,253,23,18,8,0,609,13,22,5,3,3,3,49,13406,21371,10570,9366,4115,2171,60999
31901,0,0,35,6777,11633,4133,3797,1777,911,29028,5158,11350,4167,3835,1716,1002,27228,988,678,75,23,12,6,1782,50,50,17,3,3,0,123,1038,728,92,26,15,6,1905,1227,620,138,72,14,6,2077,14,12,5,0,0,0,31,20,33,6,0,3,0,62,17,10,3,0,0,3,33,1278,675,152,72,17,9,2203,339,235,22,9,6,5,616,23,17,9,7,4,3,63,16,30,0,6,3,0,55,378,282,31,22,13,8,734,0,6,3,0,0,0,9,7852,13041,4445,3955,1761,1025,32079
