region_id,Total_persons_2001_Census_Males,Total_persons_2001_Census_Females,Total_persons_2001_Census_Persons,Total_persons_2006_Census_Males,Total_persons_2006_Census_Females,Total_persons_2006_Census_Persons,Total_persons_2011_Census_Males,Total_persons_2011_Census_Females,Total_persons_2011_Census_Persons,Age_group_0_4_years_2001_Census_Males,Age_group_0_4_years_2001_Census_Females,Age_group_0_4_years_2001_Census_Persons,Age_group_0_4_years_2006_Census_Males,Age_group_0_4_years_2006_Census_Females,Age_group_0_4_years_2006_Census_Persons,Age_group_0_4_years_2011_Census_Males,Age_group_0_4_years_2011_Census_Females,Age_group_0_4_years_2011_Census_Persons,Age_group_5_14_years_2001_Census_Males,Age_group_5_14_years_2001_Census_Females,Age_group_5_14_years_2001_Census_Persons,Age_group_5_14_years_2006_Census_Males,Age_group_5_14_years_2006_Census_Females,Age_group_5_14_years_2006_Census_Persons,Age_group_5_14_years_2011_Census_Males,Age_group_5_14_years_2011_Census_Females,Age_group_5_14_years_2011_Census_Persons,Age_group_15_19_years_2001_Census_Males,Age_group_15_19_years_2001_Census_Females,Age_group_15_19_years_2001_Census_Persons,Age_group_15_19_years_2006_Census_Males,Age_group_15_19_years_2006_Census_Females,Age_group_15_19_years_2006_Census_Persons,Age_group_15_19_years_2011_Census_Males,Age_group_15_19_years_2011_Census_Females,Age_group_15_19_years_2011_Census_Persons,Age_group_20_24_years_2001_Census_Males,Age_group_20_24_years_2001_Census_Females,Age_group_20_24_years_2001_Census_Persons,Age_group_20_24_years_2006_Census_Males,Age_group_20_24_years_2006_Census_Females,Age_group_20_24_years_2006_Census_Persons,Age_group_20_24_years_2011_Census_Males,Age_group_20_24_years_2011_Census_Females,Age_group_20_24_years_2011_Census_Persons,Age_group_25_34_years_2001_Census_Males,Age_group_25_34_years_2001_Census_Females,Age_group_25_34_years_2001_Census_Persons,Age_group_25_34_years_2006_Census_Males,Age_group_25_34_years_2006_Census_Females,Age_group_25_34_years_2006_Census_Persons,Age_group_25_34_years_2011_Census_Males,Age_group_25_34_years_2011_Census_Females,Age_group_25_34_years_2011_Census_Persons,Age_group_35_44_years_2001_Census_Males,Age_group_35_44_years_2001_Census_Females,Age_group_35_44_years_2001_Census_Persons,Age_group_35_44_years_2006_Census_Males,Age_group_35_44_years_2006_Census_Females,Age_group_35_44_years_2006_Census_Persons,Age_group_35_44_years_2011_Census_Males,Age_group_35_44_years_2011_Census_Females,Age_group_35_44_years_2011_Census_Persons,Age_group_45_54_years_2001_Census_Males,Age_group_45_54_years_2001_Census_Females,Age_group_45_54_years_2001_Census_Persons,Age_group_45_54_years_2006_Census_Males,Age_group_45_54_years_2006_Census_Females,Age_group_45_54_years_2006_Census_Persons,Age_group_45_54_years_2011_Census_Males,Age_group_45_54_years_2011_Census_Females,Age_group_45_54_years_2011_Census_Persons,Age_group_55_64_years_2001_Census_Males,Age_group_55_64_years_2001_Census_Females,Age_group_55_64_years_2001_Census_Persons,Age_group_55_64_years_2006_Census_Males,Age_group_55_64_years_2006_Census_Females,Age_group_55_64_years_2006_Census_Persons,Age_group_55_64_years_2011_Census_Males,Age_group_55_64_years_2011_Census_Females,Age_group_55_64_years_2011_Census_Persons,Age_group_65_74_years_2001_Census_Males,Age_group_65_74_years_2001_Census_Females,Age_group_65_74_years_2001_Census_Persons,Age_group_65_74_years_2006_Census_Males,Age_group_65_74_years_2006_Census_Females,Age_group_65_74_years_2006_Census_Persons,Age_group_65_74_years_2011_Census_Males,Age_group_65_74_years_2011_Census_Females,Age_group_65_74_years_2011_Census_Persons,Age_group_75_84_years_2001_Census_Males,Age_group_75_84_years_2001_Census_Females,Age_group_75_84_years_2001_Census_Persons,Age_group_75_84_years_2006_Census_Males,Age_group_75_84_years_2006_Census_Females,Age_group_75_84_years_2006_Census_Persons,Age_group_75_84_years_2011_Census_Males,Age_group_75_84_years_2011_Census_Females,Age_group_75_84_years_2011_Census_Persons,Age_group_85_years_and_over_2001_Census_Males,Age_group_85_years_and_over_2001_Census_Females,Age_group_85_years_and_over_2001_Census_Persons,Age_group_85_years_and_over_2006_Census_Males,Age_group_85_years_and_over_2006_Census_Females,Age_group_85_years_and_over_2006_Census_Persons,Age_group_85_years_and_over_2011_Census_Males,Age_group_85_years_and_over_2011_Census_Females,Age_group_85_years_and_over_2011_Census_Persons,Overseas_visitors_2001_Census_Males,Overseas_visitors_2001_Census_Females,Overseas_visitors_2001_Census_Persons,Overseas_visitors_2006_Census_Males,Overseas_visitors_2006_Census_Females,Overseas_visitors_2006_Census_Persons,Overseas_visitors_2011_Census_Males,Overseas_visitors_2011_Census_Females,Overseas_visitors_2011_Census_Persons,Indigenous_persons_Aboriginal_2001_Census_Males,Indigenous_persons_Aboriginal_2001_Census_Females,Indigenous_persons_Aboriginal_2001_Census_Persons,Indigenous_persons_Aboriginal_2006_Census_Males,Indigenous_persons_Aboriginal_2006_Census_Females,Indigenous_persons_Aboriginal_2006_Census_Persons,Indigenous_persons_Aboriginal_2011_Census_Males,Indigenous_persons_Aboriginal_2011_Census_Females,Indigenous_persons_Aboriginal_2011_Census_Persons,Indigenous_persons_Torres_Strait_Islander_2001_Census_Males,Indigenous_persons_Torres_Strait_Islander_2001_Census_Females,Indigenous_persons_Torres_Strait_Islander_2001_Census_Persons,Indigenous_persons_Torres_Strait_Islander_2006_Census_Males,Indigenous_persons_Torres_Strait_Islander_2006_Census_Females,Indigenous_persons_Torres_Strait_Islander_2006_Census_Persons,Indigenous_persons_Torres_Strait_Islander_2011_Census_Males,Indigenous_persons_Torres_Strait_Islander_2011_Census_Females,Indigenous_persons_Torres_Strait_Islander_2011_Census_Persons,Indigenous_persons_Both_Aboriginal_and_Torres_Strait_Islander_2001_Census_Males,Indigenous_persons_Both_Aboriginal_and_Torres_Strait_Islander_2001_Census_Females,Indigenous_persons_Both_Aboriginal_and_Torres_Strait_Islander_2001_Census_Persons,Indigenous_persons_Both_Aboriginal_and_Torres_Strait_Islander_2006_Census_Males,Indigenous_persons_Both_Aboriginal_and_Torres_Strait_Islander_2006_Census_Females,Indigenous_persons_Both_Aboriginal_and_Torres_Strait_Islander_2006_Census_Persons,Indigenous_persons_Both_Aboriginal_and_Torres_Strait_Islander_2011_Census_Males,Indigenous_persons_Both_Aboriginal_and_Torres_Strait_Islander_2011_Census_Females,Indigenous_persons_Both_Aboriginal_and_Torres_Strait_Islander_2011_Census_Persons,Indigenous_persons_Total_2001_Census_Males,Indigenous_persons_Total_2001_Census_Females,Indigenous_persons_Total_2001_Census_Persons,Indigenous_persons_Total_2006_Census_Males,Indigenous_persons_Total_2006_Census_Females,Indigenous_persons_Total_2006_Census_Persons,Indigenous_persons_Total_2011_Census_Males,Indigenous_persons_Total_2011_Census_Females,Indigenous_persons_Total_2011_Census_Persons,Birthplace_Australia_2001_Census_Males,Birthplace_Australia_2001_Census_Females,Birthplace_Australia_2001_Census_Persons,Birthplace_Australia_2006_Census_Males,Birthplace_Australia_2006_Census_Females,Birthplace_Australia_2006_Census_Persons,Birthplace_Australia_2011_Census_Males,Birthplace_Australia_2011_Census_Females,Birthplace_Australia_2011_Census_Persons,Birthplace_Elsewhere_2001_Census_Males,Birthplace_Elsewhere_2001_Census_Females,Birthplace_Elsewhere_2001_Census_Persons,Birthplace_Elsewhere_2006_Census_Males,Birthplace_Elsewhere_2006_Census_Females,Birthplace_Elsewhere_2006_Census_Persons,Birthplace_Elsewhere_2011_Census_Males,Birthplace_Elsewhere_2011_Census_Females,Birthplace_Elsewhere_2011_Census_Persons,Language_spoken_at_home_English_only_2001_Census_Males,Language_spoken_at_home_English_only_2001_Census_Females,Language_spoken_at_home_English_only_2001_Census_Persons,Language_spoken_at_home_English_only_2006_Census_Males,Language_spoken_at_home_English_only_2006_Census_Females,Language_spoken_at_home_English_only_2006_Census_Persons,Language_spoken_at_home_English_only_2011_Census_Males,Language_spoken_at_home_English_only_2011_Census_Females,Language_spoken_at_home_English_only_2011_Census_Persons,Language_spoken_at_home_Other_language_2001_Census_Males,Language_spoken_at_home_Other_language_2001_Census_Females,Language_spoken_at_home_Other_language_2001_Census_Persons,Language_spoken_at_home_Other_language_2006_Census_Males,Language_spoken_at_home_Other_language_2006_Census_Females,Language_spoken_at_home_Other_language_2006_Census_Persons,Language_spoken_at_home_Other_language_2011_Census_Males,Language_spoken_at_home_Other_language_2011_Census_Females,Language_spoken_at_home_Other_language_2011_Census_Persons,Australian_citizen_2001_Census_Males,Australian_citizen_2001_Census_Females,Australian_citizen_2001_Census_Persons,Australian_citizen_2006_Census_Males,Australian_citizen_2006_Census_Females,Australian_citizen_2006_Census_Persons,Australian_citizen_2011_Census_Males,Australian_citizen_2011_Census_Females,Australian_citizen_2011_Census_Persons
12601,19278,20940,40218,19641,21165,40806,20649,22188,42837,1150,1012,2162,1083,1030,2113,1118,1124,2242,2717,2804,5521,2796,2769,5565,2761,2644,5405,1622,1571,3193,1549,1618,3167,1603,1676,3279,1573,1470,3043,1662,1429,3091,1639,1557,3196,2257,2376,4633,2037,2083,4120,2322,2321,4643,2810,3197,6007,2670,3166,5836,2563,3038,5601,2924,3136,6060,3055,3361,6416,3212,3578,6790,1864,2012,3876,2308,2359,4667,2654,2682,5336,1310,1570,2880,1283,1566,2849,1500,1759,3259,856,1304,2160,957,1219,2176,958,1183,2141,195,488,683,243,564,807,319,626,945,208,272,480,169,253,422,212,286,498,33,30,63,34,26,60,40,54,94,4,6,10,0,3,3,0,4,4,3,3,6,0,5,5,0,10,10,40,39,79,34,34,68,40,68,108,12591,13669,26260,11995,12828,24823,12201,12900,25101,5858,6292,12150,6632,7255,13887,7761,8518,16279,14227,15307,29534,13307,14038,27345,13006,13701,26707,4410,4835,9245,5492,6272,11764,7040,7821,14861,16688,18085,34773,16621,17881,34502,17487,18766,36253
12602,54441,57822,112263,55982,59630,115612,59185,62602,121787,3391,3156,6547,3383,3145,6528,3790,3519,7309,6738,6255,12993,6737,6059,12796,6711,6079,12790,4088,3429,7517,3975,3316,7291,3821,3290,7111,4177,4226,8403,4765,5180,9945,5072,5514,10586,8474,9149,17623,8163,8576,16739,9392,9533,18925,8912,9153,18065,8597,9226,17823,8545,9160,17705,7321,7593,14914,7616,8073,15689,7951,8422,16373,4734,5087,9821,5689,5991,11680,6358,6892,13250,3672,4353,8025,3585,4198,7783,3854,4466,8320,2314,3708,6022,2672,3993,6665,2663,3570,6233,620,1713,2333,798,1873,2671,1029,2158,3187,763,922,1685,845,1098,1943,912,1218,2130,124,122,246,160,130,290,204,178,382,8,9,17,17,17,34,6,16,22,4,3,7,3,7,10,5,6,11,136,134,270,180,154,334,215,200,415,32704,34455,67159,31432,32765,64197,32307,32967,65274,18486,19768,38254,19587,21774,41361,23162,25712,48874,34951,36603,71554,33242,34679,67921,33098,33829,66927,16594,17957,34551,18380,20613,38993,22584,25129,47713,45477,47924,93401,44569,47215,91784,46673,48661,95334
12701,34529,34533,69062,36951,37255,74206,39773,40430,80203,3212,2922,6134,3210,2988,6198,2976,2840,5816,6284,6127,12411,6940,6447,13387,7010,6465,13475,2855,2701,5556,3032,2847,5879,3482,3357,6839,2371,2340,4711,2581,2634,5215,2798,2840,5638,5315,5875,11190,4888,5430,10318,5153,5485,10638,5812,5714,11526,5862,6133,11995,5519,6174,11693,4113,4033,8146,4774,4869,9643,5759,5838,11597,2458,2371,4829,3087,2906,5993,3876,3848,7724,1448,1563,3011,1738,1826,3564,2079,2147,4226,553,698,1251,713,933,1646,937,1108,2045,108,189,297,126,242,368,184,328,512,107,145,252,79,114,193,92,155,247,470,525,995,511,607,1118,585,683,1268,26,25,51,21,17,38,26,25,51,21,17,38,16,13,29,13,10,23,517,567,1084,548,637,1185,624,718,1342,19279,19366,38645,20503,20458,40961,22550,22442,44992,12975,12901,25876,13500,13738,27238,14700,15347,30047,16765,16558,33323,17034,16741,33775,17922,17581,35503,15733,15976,31709,17501,18045,35546,19618,20588,40206,29814,29752,59566,31775,31855,63630,34591,35069,69660
12702,85408,85793,171201,83588,85532,169120,86491,89296,175787,6293,5976,12269,5763,5456,11219,5917,5441,11358,13693,12779,26472,13047,12044,25091,12379,11765,24144,7096,6717,13813,6657,6343,13000,7133,6434,13567,6275,6273,12548,6465,6398,12863,6444,6403,12847,12212,12901,25113,10691,11732,22423,11318,12095,23413,13577,13653,27230,12122,12589,24711,11375,12582,23957,11533,11567,23100,11897,12660,24557,12423,13024,25447,7320,6888,14208,8494,8230,16724,9759,10372,20131,4866,5261,10127,5106,5510,10616,5704,5842,11546,2101,2962,5063,2806,3517,6323,3229,3950,7179,442,816,1258,539,1054,1593,809,1389,2198,265,311,576,239,291,530,277,330,607,442,488,930,439,472,911,565,561,1126,52,41,93,50,49,99,50,49,99,17,11,28,10,3,13,13,7,20,511,540,1051,499,524,1023,628,617,1245,35949,35245,71194,35705,34708,70413,38133,36384,74517,44170,45384,89554,41761,44971,86732,43718,48265,91983,25306,24629,49935,23937,22999,46936,23747,22408,46155,55640,56814,112454,54917,58132,113049,58717,63021,121738,73482,73614,147096,71637,73164,144801,73821,75597,149418
12703,44218,44056,88274,46784,47371,94155,51946,52872,104818,3905,3675,7580,3950,3686,7636,4330,4239,8569,6976,6544,13520,7403,7022,14425,7859,7556,15415,3090,2856,5946,3318,3139,6457,3720,3518,7238,3344,3269,6613,3465,3382,6847,3660,3561,7221,7719,8082,15801,7172,7727,14899,7833,8374,16207,7204,6834,14038,7491,7348,14839,7808,8053,15861,5280,5314,10594,5821,5971,11792,7002,6836,13838,3529,3356,6885,4393,4283,8676,4994,5076,10070,2049,2284,4333,2295,2536,4831,2953,3024,5977,928,1347,2275,1198,1696,2894,1422,1907,3329,194,495,689,277,581,858,366,725,1091,172,242,414,131,212,343,222,363,585,435,462,897,462,501,963,631,638,1269,26,19,45,24,32,56,32,27,59,18,14,32,18,8,26,15,15,30,479,495,974,504,541,1045,678,680,1358,24582,24432,49014,25125,24772,49897,27532,27302,54834,16680,16736,33416,17359,18375,35734,20627,21768,42395,23465,23101,46566,23187,22856,46043,23949,23452,47401,18061,18305,36366,19875,20995,40870,24471,25917,50388,37091,36740,73831,38415,38881,77296,42880,43170,86050
12801,48133,50464,98597,48655,51340,99995,50161,53456,103617,2940,2857,5797,3047,2988,6035,3397,3128,6525,5938,5997,11935,5995,5866,11861,6194,5984,12178,3176,2968,6144,3064,3122,6186,2988,3000,5988,3388,3273,6661,3280,3180,6460,3143,3235,6378,7655,7616,15271,6960,6854,13814,6616,6846,13462,7285,7194,14479,7046,7344,14390,7167,7639,14806,6477,6638,13115,6719,6952,13671,6963,7249,14212,4689,4938,9627,5482,5736,11218,5963,6200,12163,3744,4519,8263,3555,4095,7650,3957,4506,8463,2362,3324,5686,2809,3832,6641,2788,3789,6577,479,1140,1619,697,1371,2068,984,1880,2864,227,306,533,259,267,526,230,270,500,265,246,511,267,277,544,410,389,799,7,9,16,13,11,24,25,12,37,8,10,18,9,7,16,5,6,11,280,265,545,289,295,584,440,407,847,37046,38813,75859,36777,38935,75712,38945,41184,80129,8483,8872,17355,8244,8878,17122,8743,9919,18662,41039,42579,83618,40593,42657,83250,42011,44478,86489,5013,5456,10469,5080,5879,10959,6006,6996,13002,43395,45291,88686,42818,45532,88350,44989,47935,92924
12802,51402,52555,103957,50359,52240,102599,51438,53392,104830,3694,3491,7185,3603,3437,7040,3770,3568,7338,8459,7962,16421,7591,7097,14688,7438,6869,14307,4245,4071,8316,4220,3935,8155,3828,3573,7401,3643,3236,6879,3497,3303,6800,3580,3323,6903,7031,7320,14351,6262,6627,12889,5967,6259,12226,7924,8737,16661,7326,8067,15393,7258,8010,15268,7849,8022,15871,7502,8108,15610,7308,8076,15384,4726,4439,9165,5793,5764,11557,6399,6571,12970,2359,2686,5045,2593,2795,5388,3590,3710,7300,1206,1878,3084,1574,2211,3785,1724,2262,3986,266,713,979,397,897,1294,574,1171,1745,159,237,396,130,172,302,157,186,343,274,252,526,326,295,621,443,397,840,23,22,45,20,13,33,18,18,36,8,9,17,6,6,12,7,3,10,305,283,588,352,314,666,468,418,886,40900,41793,82693,40374,41743,82117,41226,42553,83779,8430,8540,16970,8052,8418,16470,8452,9020,17472,44947,45594,90541,44161,45545,89706,44727,45930,90657,4918,5200,10118,4823,5333,10156,5267,5970,11237,47406,48198,95604,46696,48206,94902,47452,48971,96423
19797,1189,415,1604,325,130,455,1072,1194,2266,16,5,21,0,0,0,8,14,22,61,51,112,4,4,8,59,62,121,55,47,102,24,32,56,18,24,42,246,108,354,30,24,54,48,56,104,308,81,389,54,31,85,84,77,161,205,25,230,67,11,78,105,97,202,108,20,128,83,9,92,160,158,318,91,26,117,56,17,73,205,277,482,43,27,70,6,3,9,243,273,516,23,17,40,0,0,0,125,136,261,33,8,41,0,0,0,17,19,36,78,69,147,36,39,75,70,96,166,20,8,28,7,0,7,11,15,26,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,23,8,31,10,0,10,11,15,26,746,256,1002,201,54,255,599,698,1297,162,50,212,54,15,69,227,234,461,836,274,1110,232,53,285,732,847,1579,70,31,101,25,15,40,89,81,170,872,282,1154,237,61,298,768,869,1637
20101,39702,42909,82611,42065,45348,87413,45486,49218,94704,2891,2728,5619,2793,2742,5535,3310,3180,6490,6304,6035,12339,6214,5970,12184,6244,5963,12207,3439,3586,7025,3607,3605,7212,3673,3676,7349,2994,3189,6183,3365,3411,6776,3756,3827,7583,5402,5729,11131,5325,5519,10844,5656,6073,11729,5745,6164,11909,5701,6337,12038,5938,6492,12430,5223,5474,10697,5687,6103,11790,6003,6538,12541,3301,3523,6824,4365,4564,8929,5143,5659,10802,2481,3012,5493,2691,3122,5813,3203,3733,6936,1505,2459,3964,1820,2842,4662,1920,2729,4649,417,1010,1427,495,1134,1629,639,1349,1988,110,153,263,119,156,275,138,176,314,321,337,658,364,440,804,489,548,1037,24,37,61,40,32,72,48,49,97,13,10,23,14,8,22,6,17,23,358,384,742,418,480,898,543,614,1157,34702,37646,72348,36109,39192,75301,39170,42466,81636,2921,3061,5982,3378,3459,6837,3957,4250,8207,36771,39777,76548,38594,41827,80421,41465,45091,86556,1163,1203,2366,1442,1409,2851,1926,1991,3917,36995,40093,77088,38272,41591,79863,41336,45016,86352
20102,12337,12358,24695,12181,12329,24510,13097,13219,26316,837,735,1572,701,665,1366,792,729,1521,2026,1924,3950,1881,1742,3623,1765,1657,3422,892,833,1725,871,758,1629,910,811,1721,547,475,1022,464,435,899,516,423,939,1282,1395,2677,1056,1190,2246,1041,1156,2197,1872,2068,3940,1741,1955,3696,1711,1895,3606,1950,1913,3863,1991,2066,4057,2074,2185,4259,1410,1295,2705,1798,1664,3462,2145,2117,4262,926,928,1854,1003,940,1943,1354,1243,2597,479,557,1036,543,641,1184,623,675,1298,116,235,351,131,273,404,166,328,494,26,36,62,23,25,48,34,49,83,60,63,123,58,55,113,93,89,182,9,10,19,10,11,21,9,0,9,0,0,0,3,3,6,0,0,0,69,73,142,71,69,140,102,89,191,10260,10228,20488,10023,10139,20162,10831,10929,21760,1412,1483,2895,1376,1450,2826,1562,1626,3188,11280,11300,22580,11194,11385,22579,11991,12175,24166,474,478,952,469,462,931,534,531,1065,11336,11305,22641,11133,11227,22360,11894,12034,23928
20103,11413,11145,22558,11320,11240,22560,11749,11554,23303,673,615,1288,590,619,1209,675,654,1329,1743,1597,3340,1598,1493,3091,1428,1335,2763,759,685,1444,739,667,1406,769,701,1470,481,398,879,421,410,831,422,419,841,1173,1105,2278,993,975,1968,885,902,1787,1513,1593,3106,1369,1468,2837,1344,1451,2795,1723,1683,3406,1676,1695,3371,1734,1722,3456,1481,1440,2921,1766,1703,3469,1993,1845,3838,1145,1052,2197,1281,1111,2392,1526,1388,2914,582,727,1309,726,797,1523,771,787,1558,140,250,390,163,301,464,202,350,552,10,13,23,6,15,21,16,13,29,53,61,114,70,67,137,107,102,209,20,11,31,12,15,27,11,11,22,4,3,7,4,0,4,3,3,6,77,75,152,86,82,168,121,116,237,9759,9589,19348,9714,9638,19352,10069,9950,20019,933,905,1838,1003,944,1947,1083,1059,2142,10524,10398,20922,10651,10665,21316,10940,10932,21872,213,210,423,213,200,413,242,239,481,10428,10323,20751,10365,10374,20739,10688,10685,21373
20201,35075,38147,73222,37434,40916,78350,40860,44284,85144,2556,2387,4943,2535,2455,4990,3108,2813,5921,5442,5335,10777,5643,5429,11072,5604,5354,10958,2956,3117,6073,3057,3117,6174,3148,3213,6361,2592,2732,5324,2859,3179,6038,3123,3405,6528,4719,4913,9632,4621,4988,9609,5232,5558,10790,4942,5508,10450,4986,5588,10574,5203,5634,10837,4698,4891,9589,5110,5531,10641,5131,5833,10964,2986,3166,6152,3854,4001,7855,4739,5093,9832,2327,2838,5165,2555,2889,5444,2951,3409,6360,1421,2266,3687,1722,2571,4293,1939,2573,4512,436,994,1430,492,1168,1660,681,1399,2080,136,113,249,93,111,204,87,113,200,328,320,648,389,452,841,596,588,1184,19,26,45,30,32,62,29,26,55,11,14,25,3,5,8,16,16,32,358,360,718,422,489,911,641,630,1271,31286,34361,65647,33214,36492,69706,36102,39303,75405,2073,2064,4137,2219,2264,4483,2847,2996,5843,32842,35902,68744,35055,38401,73456,37732,40923,78655,747,755,1502,863,935,1798,1404,1543,2947,32787,35948,68735,34609,38064,72673,37505,40901,78406
20202,19183,19552,38735,19546,20088,39634,21048,21601,42649,1198,1143,2341,1148,1114,2262,1193,1136,2329,3223,2995,6218,2943,2903,5846,2832,2738,5570,1350,1272,2622,1425,1272,2697,1490,1352,2842,802,718,1520,809,699,1508,964,798,1762,1898,2037,3935,1661,1684,3345,1592,1651,3243,2890,3146,6036,2645,3044,5689,2758,3025,5783,3073,3105,6178,3218,3302,6520,3293,3567,6860,2232,2055,4287,2803,2790,5593,3300,3358,6658,1507,1516,3023,1680,1602,3282,2253,2147,4400,806,1099,1905,941,1108,2049,1043,1225,2268,204,466,670,272,570,842,329,604,933,45,58,103,43,60,103,74,82,156,109,100,209,122,105,227,182,161,343,7,6,13,11,9,20,15,9,24,7,3,10,4,7,11,3,0,3,123,109,232,137,121,258,200,170,370,16119,16642,32761,16282,16826,33108,17483,18050,35533,1976,1880,3856,2142,2015,4157,2439,2326,4765,17487,18087,35574,17864,18559,36423,19079,19896,38975,508,525,1033,528,539,1067,632,675,1307,17367,17980,35347,17563,18394,35957,18817,19756,38573
20203,6197,5920,12117,6210,6082,12292,5573,5399,10972,371,386,757,346,362,708,330,301,631,979,913,1892,911,940,1851,688,699,1387,428,385,813,387,373,760,311,332,643,243,182,425,245,187,432,196,168,364,538,559,1097,526,557,1083,363,449,812,902,911,1813,797,864,1661,648,648,1296,1030,942,1972,1029,964,1993,894,877,1771,725,648,1373,926,787,1713,988,844,1832,583,527,1110,581,536,1117,663,543,1206,319,349,668,374,358,732,368,392,760,79,118,197,88,155,243,125,147,272,13,18,31,7,6,13,8,5,13,49,27,76,44,49,93,65,88,153,4,4,8,9,3,12,3,8,11,3,0,3,4,4,8,0,0,0,56,31,87,57,56,113,68,96,164,5477,5233,10710,5513,5397,10910,4834,4691,9525,390,384,774,386,368,754,383,388,771,5840,5598,11438,5916,5819,11735,5187,5040,10227,117,91,208,98,78,176,109,121,230,5808,5552,11360,5805,5687,11492,5100,4945,10045
20301,6338,6085,12423,6913,6745,13658,8103,8056,16159,465,414,879,487,507,994,585,525,1110,1141,1056,2197,1269,1094,2363,1382,1262,2644,465,436,901,485,449,934,577,533,1110,281,231,512,261,254,515,366,328,694,680,706,1386,666,700,1366,735,858,1593,1046,1123,2169,1096,1205,2301,1191,1224,2415,1021,982,2003,1094,1094,2188,1223,1318,2541,661,568,1229,883,786,1669,1112,1064,2176,367,309,676,441,376,817,607,512,1119,173,198,371,187,204,391,265,281,546,38,62,100,45,77,122,60,151,211,33,25,58,21,18,39,24,22,46,21,26,47,33,27,60,31,47,78,0,3,3,0,3,3,3,3,6,0,0,0,0,0,0,4,0,4,21,29,50,33,30,63,38,50,88,5269,5054,10323,5929,5726,11655,6975,6914,13889,667,658,1325,698,719,1417,849,842,1691,5833,5603,11436,6509,6344,12853,7624,7540,15164,179,172,351,207,192,399,265,276,541,5768,5513,11281,6377,6205,12582,7518,7453,14971
20302,74816,79112,153928,78597,83083,161680,84009,88484,172493,5113,4898,10011,5215,4833,10048,5545,5309,10854,11006,10362,21368,11075,10365,21440,10933,10243,21176,5864,5794,11658,5988,5825,11813,6237,5942,12179,5186,5320,10506,5713,5623,11336,6149,6032,12181,10733,10818,21551,10386,10597,20983,11012,11290,22302,10804,11508,22312,11008,11717,22725,11549,12078,23627,10108,10509,20617,10520,11338,21858,11342,12101,23443,6726,7014,13740,8305,8762,17067,9643,10334,19977,5184,6068,11252,5396,6268,11664,6180,6979,13159,3220,4935,8155,3912,5519,9431,4015,5360,9375,872,1886,2758,1079,2237,3316,1405,2816,4221,331,342,673,289,348,637,354,363,717,488,518,1006,558,553,1111,708,744,1452,28,47,75,44,35,79,44,41,85,27,23,50,17,17,34,16,14,30,543,588,1131,619,605,1224,768,799,1567,58325,62024,120349,61224,65012,126236,65762,69701,135463,12696,13135,25831,12905,13494,26399,13845,14495,28340,63085,67087,130172,66548,71117,137665,70454,75371,145825,8290,8604,16894,8107,8706,16813,9126,9657,18783,67891,72023,139914,69871,74918,144789,73920,79279,153199
20303,23476,24554,48030,25207,26681,51888,28378,30284,58662,1572,1428,3000,1605,1531,3136,2013,1856,3869,3776,3510,7286,3837,3410,7247,4085,3795,7880,1542,1476,3018,1758,1687,3445,1901,1733,3634,1160,972,2132,1173,1082,2255,1351,1241,2592,2590,2859,5449,2425,2611,5036,2485,2792,5277,3530,3832,7362,3440,3911,7351,3845,4480,8325,3431,3514,6945,3792,4079,7871,3952,4377,8329,2351,2550,4901,3148,3419,6567,3998,4228,8226,2015,2265,4280,2132,2372,4504,2683,2923,5606,1221,1604,2825,1489,1852,3341,1553,1907,3460,288,544,832,408,727,1135,512,953,1465,116,157,273,103,136,239,135,158,293,67,93,160,103,118,221,151,183,334,5,5,10,5,8,13,8,10,18,5,3,8,6,3,9,8,3,11,77,101,178,114,129,243,167,196,363,19154,20154,39308,20662,21908,42570,23398,25032,48430,2948,3055,6003,3063,3278,6341,3509,3815,7324,21537,22496,44033,23242,24612,47854,26081,27907,53988,864,884,1748,878,973,1851,1049,1181,2230,21384,22342,43726,22822,24214,47036,25647,27563,53210
20401,24418,23888,48306,24699,24069,48768,26277,25922,52199,1528,1434,2962,1445,1329,2774,1560,1447,3007,4041,3699,7740,3659,3375,7034,3548,3332,6880,2012,1868,3880,2125,1745,3870,2024,1880,3904,1245,1043,2288,1248,1125,2373,1584,1209,2793,2783,2862,5645,2492,2522,5014,2520,2560,5080,3498,3692,7190,3335,3469,6804,3085,3417,6502,3607,3384,6991,3676,3567,7243,3741,3866,7607,2635,2390,5025,3287,3057,6344,3794,3591,7385,1840,1832,3672,2008,1903,3911,2713,2439,5152,1031,1178,2209,1145,1385,2530,1351,1497,2848,198,506,704,280,591,871,356,686,1042,239,239,478,181,141,322,283,265,548,178,201,379,206,196,402,257,255,512,19,13,32,21,17,38,20,14,34,8,4,12,6,8,14,5,5,10,205,218,423,233,221,454,282,274,556,19997,19745,39742,20363,19948,40311,21696,21554,43250,2456,2363,4819,2534,2526,5060,2842,2754,5596,21855,21499,43354,22370,21958,44328,23658,23490,47148,858,809,1667,927,937,1864,1104,1049,2153,21851,21428,43279,22099,21677,43776,23499,23295,46794
